"id","armor_id","name"
3049586421,478854451,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3050429357,934145081,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
3052580065,1800940324,"Open Legendary engrams and earn faction rank-up packages."
3062212014,2522706952,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3063187210,693728753,"Season of the Risen"
3063402758,1291141296,"Open Legendary engrams and earn faction rank-up packages."
3063417135,2031866166,"Earned while leveling."
3064149022,1406846351,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
3064929797,829700536,"Solstice 2019"
3066642252,1555512372,"Complete Gambit Prime matches and increase your rank."
3069878853,1423524548,"Complete activities and earn rank-up packages in the EDZ."
3072821856,3006077984,"""Spire of the Watcher"" Dungeon"
3073431847,1537074069,"Shadowkeep Campaign"
3078708807,4213777114,"Leviathan, Spire of Stars raid lair."
3081177366,3328811155,"Complete strikes and earn rank-up packages from Commander Zavala."
3081338824,2193494689,"Leviathan raid."
3087858760,1906093346,"Exotic engrams; extremely rare world drops."
3087858762,3627185503,"Exotic engrams; extremely rare world drops."
3087858763,3288917178,"Exotic engrams; extremely rare world drops."
3087858764,3844826443,"Exotic engrams; extremely rare world drops."
3087858765,2950045886,"Exotic engrams; extremely rare world drops."
3087858766,3787517196,"Exotic engrams; extremely rare world drops."
3087858767,3844826440,"Exotic engrams; extremely rare world drops."
3088901323,2576944173,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3090413684,1607585295,"Earn rank-up packages from Lakshmi-2."
3091856218,3682059404,"Complete activities and earn rank-up packages on the Tangled Shore."
3092778310,1446639859,"Vesper's Host"
3093771363,1043419184,"""Garden of Salvation"" Raid"
3097531443,1800866764,""
3098875056,100226755,"""Prophecy"" Dungeon"
3100454806,2263035827,"Complete Gambit Prime matches and increase your rank."
3101201127,803600051,"Solstice"
3101877358,1233301694,"Complete Gambit Prime matches and increase your rank."
3102375884,1466284308,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3104531562,550583155,"Solstice 2018"
3109313507,3742442925,"Dungeon ""Duality"""
3110987452,3729613893,"Complete Gambit Prime matches and increase your rank."
3112702491,3364258850,"Xûr"
3114893017,1356657785,"Bright Engrams"
3115406554,1322451469,"Xûr"
3117822376,4240859456,"Leviathan, Eater of Worlds raid lair."
3119009310,1685792113,"Earn rank-up packages from Executor Hideo."
3120119393,2809748888,"Exploring the Throne World"
3120678156,2913217908,"Xûr"
3121065477,977534402,"Xûr"
3121660968,3911047865,"Xûr"
3125429905,3201304390,"Earned while leveling."
3127160673,2221648235,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
3127230178,3977387640,"Complete strikes and earn rank-up packages from Commander Zavala."
3127945945,1578980268,"Into the Light"
3127983404,1920643317,"Complete Gambit Prime matches and increase your rank."
3129015896,3311577151,"Xûr"
3129879162,1532961133,"Earned while leveling."
3133773988,1381620543,"Bright Engrams"
3133782080,3536211008,"""Grasp of Avarice"" Dungeon"
3133932886,2316722050,"""Vow of the Disciple"" Raid"
3134352013,1578461326,"Complete strikes and earn rank-up packages from Commander Zavala."
3138034456,1386180724,"""Crota's End"" Raid"
3139701568,2386078741,"Season of the Deep"
3139824925,1010644330,"Season Pass Reward"
3141214244,1795075811,"Season of the Haunted"
3143521719,2549387168,"Season of Defiance"
3144762963,4209278210,"Xûr"
3145083967,3703602779,"Bright Engrams"
3147173217,3866772393,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3152366524,4174424193,"Complete Gambit Prime matches and increase your rank."
3153872001,1916971416,"Complete Gambit Prime matches and increase your rank."
3155470587,2570653206,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
3156529259,1779796469,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3158362142,3510616093,"Xûr"
3158544871,3577457804,"Earned while leveling."
3159128182,2353371845,"Trials of Osiris Challenges"
3161627861,2244013188,"Vesper's Host"
3161668545,1849149215,"Exotic Armor Focusing"
3162356612,4067720865,"Season of the Witch"
3162469202,3954873325,"Into the Light"
3163969834,3405314918,"Solstice 2019"
3164072963,373632484,"Complete Gambit Prime matches and increase your rank."
3164779716,2389585538,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3166317411,1261894567,"""Crota's End"" Raid"
3168103132,2479769639,"Solstice"
3170443739,79417130,"Earn rank-up packages from Lakshmi-2."
3170856614,4134502833,"Earned while leveling."
3172626413,3199406764,"Exploring the Throne World"
3173361545,165966230,"Leviathan, Spire of Stars raid lair."
3174697857,901647822,"Open Legendary engrams and earn faction rank-up packages."
3175439365,2321064411,"Complete Gambit matches and earn rank-up packages from the Drifter."
3177017778,2082319039,"Complete Gambit Prime matches and increase your rank."
3178954120,120441703,"Trials of Osiris Challenges"
3180461956,1649776522,"Open Legendary engrams and earn faction rank-up packages."
3185640270,374306366,"Complete activities and earn rank-up packages on Nessus."
3186342272,235325823,"Earned while leveling."
3193076184,4290220099,"Season of Defiance"
3194556061,2002452096,"Complete Gambit matches and earn rank-up packages from the Drifter."
3194662227,1529773610,"Solstice"
3205651046,3240387365,"Xûr"
3208007407,373632487,"Complete Gambit Prime matches and increase your rank."
3208236427,456484913,"Complete strikes and earn rank-up packages from Commander Zavala."
3209506040,3576712697,"Bright Engrams"
3212399022,872282981,""
3214075448,2151744259,"Xûr"
3216462744,2534676958,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3217370160,2022923313,"""Prophecy"" Dungeon"
3219239120,1021060724,"""Deep Stone Crypt"" Raid"
3219840202,1875607511,"Earn rank-up packages from Arach Jalaal."
3227737237,1621184880,"Earned while leveling."
3227961791,3731175213,"Leviathan, Eater of Worlds raid lair."
3229104052,2796252563,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3233980800,129332559,"""Vault of Glass"" Raid"
3234009212,3770087944,"Complete Gambit matches and earn rank-up packages from the Drifter."
3234249197,1967684865,"Season Pass Reward"
3234251970,3722748537,"""Ghosts of the Deep"" Dungeon"
3234903067,1717830540,"""Warlord's Ruin"" Dungeon"
3238399030,539189884,"Solstice 2019"
3241936507,3608027009,"""Root of Nightmares"" Raid"
3243714838,649770495,"Exploring the Throne World"
3250075815,3329153302,"Solstice 2018"
3252451413,304385651,"Exploring the Pale Heart"
3252590925,508076356,"""Prophecy"" Dungeon"
3255058899,2558289743,"""Deep Stone Crypt"" Raid"
3258970151,2984725960,"Open Legendary engrams and earn faction rank-up packages."
3259290447,377757362,"Xûr"
3259962629,3860977161,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3263568511,3788388762,"""Warlord's Ruin"" Dungeon"
3269260828,2203751966,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3270873929,4194072668,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
3272067153,918537443,"""Spire of the Watcher"" Dungeon"
3272914136,2066872758,"Earn rank-up packages from Ikora Rey."
3273568864,927140159,"Season of the Wish Activities"
3274190768,2915206011,"Earn rank-up packages from Lakshmi-2."
3274654303,1525902715,"Season of the Seraph"
3277690970,787709443,"""Warlord's Ruin"" Dungeon"
3278801428,91896851,"Leviathan, Spire of Stars raid lair."
3279460087,3253292022,"""Vault of Glass"" Raid"
3279766480,623912054,"Open Legendary engrams and earn faction rank-up packages."
3281069974,539816333,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3281640854,3932952562,"Trials of Osiris Challenges"
3283407106,3008933410,"Open Legendary engrams and earn faction rank-up packages."
3283890928,1602419024,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3284602000,2589262546,"Exploring Neomuna"
3284945810,2832296494,"Exploring Neomuna"
3287915812,3965755651,"Earned while leveling."
3288728455,2660623764,"Solstice"
3292124106,4199694578,"Bright Engrams"
3292340295,1328369883,"Bright Engrams"
3292779456,1920643318,"Complete Gambit Prime matches and increase your rank."
3293236622,893751566,"""Deep Stone Crypt"" Raid"
3294752377,3425898631,"Bright Engrams"
3295996455,2370089583,"""Vow of the Disciple"" Raid"
3296540787,3088519490,"Earned while leveling."
3296721367,417977312,"Xûr"
3298889091,1226000828,"Complete activities and earn rank-up packages in the EDZ."
3301066561,2570653206,"""Prophecy"" Dungeon"
3303519316,2610240827,"Open Legendary engrams and earn faction rank-up packages."
3304232062,4277137508,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3309618801,2504333144,"Complete activities and earn rank-up packages in the EDZ."
3310693791,3350146056,"Earned during the seasonal Revelry event."
3312231693,3297537117,"Solstice"
3314074197,2545401128,"Season Pass Reward"
3316196144,1630000089,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3316352557,2351264197,"Dungeon ""Duality"""
3318426739,1590938305,"Solstice 2019"
3319914453,1219883244,"""Prophecy"" Dungeon"
3321024906,3346592680,"Season Pass Reward"
3323828986,457617725,"""Ghosts of the Deep"" Dungeon"
3327471639,3386596901,"Solstice"
3333570105,2286507447,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3334087826,1193359281,"Xûr"
3336397197,1997953733,"Earned while leveling."
3338114278,2229560362,"Adventure ""Unbreakable"" on Nessus"
3340046785,1319537767,"Solstice"
3340472551,786695846,"Season of the Witch"
3340848350,493786073,"Season of the Deep"
3343455334,222565136,"Solstice 2018"
3345683536,3810243376,"""Root of Nightmares"" Raid"
3346054042,2844341589,"Xûr"
3347552245,605724052,"Trials of Osiris Challenges"
3349346106,2747681397,"Complete activities and earn rank-up packages in the EDZ."
3350630571,1909470440,"Xûr"
3353713876,4148887147,"Xûr"
3353903888,2519855077,"Xûr"
3356115135,4287857019,"Complete Gambit matches and earn rank-up packages from the Drifter."
3358361124,2628033400,"Complete Gambit Prime matches and increase your rank."
3359351528,2234841490,"Season Pass Reward"
3360087024,619556600,"Complete strikes and earn rank-up packages from Commander Zavala."
3362373321,2602907742,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
3363295946,1821747970,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3365856261,1404151898,"Solstice"
3366162747,3097544525,"Season Pass Reward"
3366446726,503306433,"Earned while leveling."
3373294553,1940895219,"Season of the Seraph"
3375042796,3507791931,"Complete strikes and earn rank-up packages from Commander Zavala."
3375077233,2627533758,"Trials of Osiris Challenges"
3376070845,4145670226,"Into the Light"
3376258370,2497505510,"Bright Engrams"
3376952018,476513004,"Solstice"
3383341848,213803727,"Vesper's Host"
3384613924,1472713738,"Complete activities in the Dreaming City."
3385506417,1688240188,"Earned while leveling."
3386402153,1722308939,"Complete Gambit Prime matches and increase your rank."
3386744641,2498588344,"Complete strikes and earn rank-up packages from Commander Zavala."
3387415962,2335430633,"Solstice"
3388740394,2168550540,"Bright Engrams"
3390239917,854160041,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
3391780178,12440395,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3391975837,1126194683,"Solstice 2019"
3394932518,1362709751,"Solstice"
3395353507,3146160048,"Xûr"
3396045472,3118392309,"Exploring the Moon"
3401303039,1807196134,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3401753987,1722308936,"Complete Gambit Prime matches and increase your rank."
3401793322,1345569657,"Season of the Witch"
3401803999,2615721245,"Xûr"
3404758133,3246983801,"Season Pass Reward"
3405984504,1644189372,"Solstice 2018"
3407110639,493448178,"Complete Gambit Prime matches and increase your rank."
3409737970,386784170,"Complete Gambit Prime matches and increase your rank."
3413663958,1811579911,"Complete Gambit matches and earn rank-up packages from the Drifter."
3414015618,1876989571,"Open Legendary engrams and earn faction rank-up packages."
3414057129,3245422950,"Earned while leveling."
3416052050,4201843274,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3416137265,2077249154,"Solstice"
3416362851,3153956825,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3417233609,4119718816,"Earn rank-up packages from Executor Hideo."
3417383726,2146386894,"Season of the Splicer Activities"
3419050025,1641416381,"Adventure ""Unbreakable"" on Nessus"
3419199044,2393578168,"Solstice 2019"
3422910466,1496857121,"Exploring the Moon"
3423078683,571127634,"Open Legendary engrams and earn faction rank-up packages."
3426837261,146223817,"Complete strikes and earn rank-up packages from Commander Zavala."
3427606760,1215952756,"Trials of Osiris Challenges"
3429951746,3976073347,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
3430356473,1225396570,"Solstice 2018"
3430412229,3634942770,"Eliminate all Barons on the Tangled Shore."
3436952293,3453042252,"Exotic Armor Focusing"
3438072081,3185383401,"Complete activities in the Dreaming City."
3438078619,221164696,"Earned during the seasonal Dawning event."
3441347365,2538410394,"Earn rank-up packages from Lakshmi-2."
3442946745,3634634222,"Bright Engrams"
3451322522,1233301693,"Complete Gambit Prime matches and increase your rank."
3452801174,3968652888,"Complete activities and earn rank-up packages on Nessus."
3453712827,132486706,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3454803706,1896287986,"Complete Gambit matches and earn rank-up packages from the Drifter."
3455836818,44150041,"Bright Engrams"
3462739726,58945355,"Solstice"
3464180313,824228793,"""Root of Nightmares"" Raid"
3464896086,2447973668,"Earned while leveling."
3465515191,2395939950,"Xûr"
3467234515,362541459,"""Vow of the Disciple"" Raid"
3467299453,778605916,"Into the Light"
3467491398,412014143,"Season Pass Reward"
3469210101,3086681971,"Open Legendary engrams and earn faction rank-up packages."
3470064917,3741471003,"Trials of Osiris Challenges"
3474713268,249655104,"Complete Gambit Prime matches and increase your rank."
3481768556,4143415290,"Exploring the Pale Heart"
3481973037,1412970845,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3487058660,1320043185,"Complete Gambit Prime matches and increase your rank."
3487984882,955082419,"Earned while leveling."
3488380450,1018704301,"Open Legendary engrams and earn faction rank-up packages."
3488997576,1947723211,"Season Pass Reward"
3491230841,2046798468,"Solstice 2018"
3497424334,2566083804,"Solstice"
3498701674,3412289997,"Bright Engrams"
3502909637,746458358,"Earned while leveling."
3503108020,3219256792,"Complete Gambit matches and earn rank-up packages from the Drifter."
3503155274,896081219,"Complete Gambit matches and earn rank-up packages from the Drifter."
3503230403,3638406027,"Xûr"
3512022284,3126089918,"Xûr"
3512490471,533855986,"Complete strikes and earn rank-up packages from Commander Zavala."
3513124794,1983967360,"Complete activities and earn rank-up packages on Nessus."
3513406311,3300312357,"""Vow of the Disciple"" Raid"
3513653105,2933249366,"Solstice"
3514560873,2730105984,"""Salvation's Edge"" Raid"
3514855977,2005525978,"Earn rank-up packages from Lakshmi-2."
3515451164,1584183805,"Xûr"
3516045044,673599343,"""Vault of Glass"" Raid"
3516427754,2913980509,""
3519397513,1699964364,"Exploring the Moon"
3520051094,1961095289,"Bright Engrams"
3521132171,16527941,"Exploring Neomuna"
3525855118,197764097,"Season Pass Reward"
3530125153,3833868247,"Season of Plunder"
3530369818,2482419595,"Complete Gambit Prime matches and increase your rank."
3531079766,2821102771,"Xûr"
3533136813,545021994,"Solstice 2018"
3536103390,2623446543,"Last Wish raid."
3536167764,511888814,"Exotic Armor Focusing"
3537305700,2274277780,"Exploring Neomuna"
3539481195,2759477316,"Into the Light"
3540189675,751162931,"""Deep Stone Crypt"" Raid"
3544412031,2938035991,"Xûr"
3544891407,1280755883,"Bright Engrams"
3547121085,385985080,"Open Legendary engrams and earn faction rank-up packages."
3549972907,3725435036,"""Salvation's Edge"" Raid"
3550210774,1457343582,"Season of the Lost Ritual Playlists"
3551011276,3974038291,"Exotic Armor Focusing"
3551197451,1595987387,"Acquired from the raid ""Crown of Sorrow."""
3557111841,1953621386,"Complete strikes and earn rank-up packages from Commander Zavala."
3557410443,1916971419,"Complete Gambit Prime matches and increase your rank."
3557687975,2253976433,"Bright Engrams"
3558774592,3853397101,"Leviathan raid."
3558776341,3639906117,"Complete Gambit Prime matches and increase your rank."
3559091918,4214131061,"Eliminate all Barons on the Tangled Shore."
3567904178,322173891,"Solo Expert and Master Lost Sectors"
3567907595,1770862260,"Solstice"
3573514131,1964816829,"""Crota's End"" Raid"
3574014098,2599025960,"""Spire of the Watcher"" Dungeon"
3574888595,2342017353,"Complete Gambit Prime matches and increase your rank."
3578234625,1033095234,"Earned while leveling."
3581000440,2666189615,"Complete Gambit matches and earn rank-up packages from the Drifter."
3581020297,1348357884,"Xûr"
3581370754,480714723,"Earn rank-up packages from Lakshmi-2."
3582613121,3956230125,"Bright Engrams"
3583211806,750431904,"Earned while leveling."
3585733332,2814122105,"Xûr"
3587014267,996946801,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3588032545,26254737,"""King's Fall"" Raid"
3589672893,3857602975,"Exploring Neomuna"
3591703174,3609750321,"Xûr"
3601193666,931507503,"Xûr"
3602693585,1063769568,"Season of the Deep"
3603157994,852430165,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3604886482,3176347031,"Earn rank-up packages from Arach Jalaal."
3605324050,3312368357,"Season of Defiance"
3606176228,3465627817,"Season of the Risen"
3606805191,657606375,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3607465509,2387737625,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3607959069,1329892341,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3608920531,359531059,"Complete Gambit Prime matches and increase your rank."
3609719862,3185363346,"""Spire of the Watcher"" Dungeon"
3612584483,1222559003,"Complete activities and earn rank-up packages on the Tangled Shore."
3612957546,2676042151,"Leviathan raid."
3615421161,514586330,"Vesper's Host"
3620204418,2516879931,"Season of the Risen"
3622407127,3484179468,"Xûr"
3625415168,274659609,"Xûr"
3625852765,4235761196,"Solstice"
3631920453,3012927512,"""Vault of Glass"" Raid"
3631963045,1877424533,"Leviathan, Eater of Worlds raid lair."
3635099391,959087754,"""Garden of Salvation"" Raid"
3636618272,615077791,"Earned while leveling."
3640019199,3673831673,"Season Pass Reward"
3641153516,18990920,"Trials of Osiris Challenges"
3645090342,4116309852,"Solstice"
3646998024,2752838425,"Earned while leveling."
3647875337,2164070257,"Adventure ""Cliffhanger"" on Io"
3651498804,3691602896,"Earned while leveling."
3652530246,2158678429,"Solstice 2018"
3660167648,1129634130,"Acquired from the raid ""Crown of Sorrow."""
3661435036,870527944,"Bright Engrams"
3661786002,659074261,"""Salvation's Edge"" Raid"
3663716503,3570243433,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3664887843,2319651767,"Season of the Lost Ritual Playlists"
3667526953,460400687,"Earned while leveling."
3668304171,1233862528,"Complete strikes and earn rank-up packages from Commander Zavala."
3672032896,1292425061,"Solstice"
3673522056,374306366,"Complete activities and earn rank-up packages on Nessus."
3678869660,322717029,"""Ghosts of the Deep"" Dungeon"
3679806963,195422190,"Guardian Games"
3681187567,785657282,"Solstice 2019"
3682734773,221164697,"Bright Engrams"
3682869039,2001565587,"Bright Engrams"
3683932293,3074679271,"Complete strikes and earn rank-up packages from Commander Zavala."
3686716826,1330563002,"Earned while leveling."
3687834803,2783831726,"Open Legendary engrams and earn faction rank-up packages."
3687969154,1254421266,"Complete Gambit matches and earn rank-up packages from the Drifter."
3690101936,1202993521,"Open Legendary engrams and earn faction rank-up packages."
3691598065,3763332442,"Leviathan raid."
3693590613,1188437342,"Solo Expert and Master Lost Sectors"
3695343265,4172753441,"Earned while leveling."
3704731169,2221552043,"Bright Engrams"
3705313697,3030715588,"Earn rank-up packages from Lakshmi-2."
3705690790,1225148522,"Complete Gambit Prime matches and increase your rank."
3705952729,1354679720,"Leviathan raid."
3708396991,532168544,"Complete Gambit matches and earn rank-up packages from the Drifter."
3708762372,3441003139,"Xûr"
3710552252,2899275886,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3712534634,2967148056,"Bright Engrams"
3712543484,3250247987,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3713339816,3500810712,"""Grasp of Avarice"" Dungeon"
3713545424,2429433848,"Complete Gambit Prime matches and increase your rank."
3715009079,347169983,"Exploring Neomuna"
3718856974,1173249516,"Season Pass Reward"
3721933916,3093309525,"Exotic Armor Focusing"
3722517805,2293199928,"Exploring the Moon"
3722717564,601360799,"""Warlord's Ruin"" Dungeon"
3727028779,1607431127,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
3727947294,1507837170,"Open Legendary engrams and earn faction rank-up packages."
3729559085,818644818,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
3730723682,2094233929,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3732447422,4055964141,"""Salvation's Edge"" Raid"
3733497613,1855729254,"Earned while leveling."
3734331432,459833058,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3735608391,3671337107,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3737441294,3131634454,"Complete Gambit Prime matches and increase your rank."
3744109793,158570410,"Earned while leveling."
3744587048,3958993808,"Complete strikes and earn rank-up packages from Commander Zavala."
3744652632,1162508660,"Open Legendary engrams and earn faction rank-up packages."
3745349474,813277303,"Leviathan, Spire of Stars raid lair."
3746353540,3084282676,"Exotic engrams; extremely rare world drops."
3747708618,1800924363,"Bright Engrams"
3747709209,3436655867,"Season of the Splicer Activities"
3749548091,3371868783,"Season 13 Guardian Games"
3749684758,570143750,"Earned while leveling."
3751135005,3208987202,"Earned while leveling."
3752149546,197672677,"Trials of Osiris Challenges"
3756343946,2274492816,"Solstice 2018"
3756565158,4051153950,"Bright Engrams"
3759772281,91690594,"Complete Gambit matches and earn rank-up packages from the Drifter."
3760356123,3179623987,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3762215346,2104205416,"Acquired from the raid ""Crown of Sorrow."""
3764911380,1258016015,"Complete Gambit Prime matches and increase your rank."
3765693243,2086640064,"Earned while leveling."
3768542299,2073576287,"Bright Engrams"
3768682878,2792429007,"""Warlord's Ruin"" Dungeon"
3771167342,437421244,"Bright Engrams"
3772015271,4119622018,"Solstice"
3772801903,4234287845,"Bright Engrams"
3774316943,4171162472,"Xûr"
3778190444,1122245142,"Solstice"
3780789407,859087913,"Season of Plunder"
3780834263,2710628962,"Solstice"
3782379234,1021381486,"Complete strikes and earn rank-up packages from Commander Zavala."
3782934643,3699156618,"Open Legendary engrams and earn faction rank-up packages."
3782993079,1458739906,"Season Pass Reward"
3784062023,3671791220,"Open Legendary engrams and earn faction rank-up packages."
3789003463,3696190397,"Bright Engrams"
3789159050,665784782,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3789220860,850081281,"Exploring Europa"
3797306143,3030805806,"Xûr"
3798857473,1462908657,"""Deep Stone Crypt"" Raid"
3799003986,1004538825,"Season of the Witch"
3799592285,256122438,"Season of the Haunted"
3804924341,628413376,"Solstice"
3806218207,1978904077,"Complete Gambit Prime matches and increase your rank."
3806620913,4144779347,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3811213210,1283202269,"Trials of Osiris Challenges"
3816698870,3009026026,"Solstice"
3818383169,807905267,"""Root of Nightmares"" Raid"
3821537750,2253382795,"""Vault of Glass"" Raid"
3825407319,539974843,"Season 13 Guardian Games"
3825658683,3421974605,"Bright Engrams"
3829700137,1656263403,"""Vow of the Disciple"" Raid"
3833857238,1365254141,"Open Legendary engrams and earn faction rank-up packages."
3834495578,3863492689,"Complete Gambit matches and earn rank-up packages from the Drifter."
3837144749,2166974634,"Season Pass Reward"
3837864681,630719097,"Season Pass Reward"
3840566326,3473581026,"""Grasp of Avarice"" Dungeon"
3843960739,1125064385,"Solstice"
3849432554,1703598057,"Exotic Armor Focusing"
3850843644,3335857649,"Xûr"
3851783670,3380315063,"""Garden of Salvation"" Raid"
3852186857,1035112834,"Leviathan, Spire of Stars raid lair."
3853166045,3603834073,"Open Legendary engrams and earn faction rank-up packages."
3854372384,210208587,"""Garden of Salvation"" Raid"
3856291506,2966502282,"Complete Gambit Prime matches and increase your rank."
3858283821,2025523685,"Adventure ""Cliffhanger"" on Io"
3859356069,2511757244,"Exploring Europa"
3859833665,1260563064,"Trials of Osiris Challenges"
3860168553,2273643087,"Exploring the Pale Heart"
3860728530,201529677,"Exploring the Throne World"
3860833902,1765728763,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3860991497,2612848247,"Open Legendary engrams and earn faction rank-up packages."
3861181510,3562245001,"Open Legendary engrams and earn faction rank-up packages."
3861235487,238284968,"Season Pass Reward"
3864000240,3598520298,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3865706240,4126963847,"Complete activities and earn rank-up packages in the EDZ."
3866227585,765644916,"Earned while leveling."
3867770398,3587195070,"Complete Gambit Prime matches and increase your rank."
3868939787,3587911011,"""Grasp of Avarice"" Dungeon"
3870502510,1441321537,"Earned while leveling."
3874165819,3229616835,"""King's Fall"" Raid"
3874541537,4159457751,"Open Legendary engrams and earn faction rank-up packages."
3876515592,3750210364,"Season Pass Reward"
3878126055,2975563522,"Exploring the Moon"
3878741181,1480429241,"""Spire of the Watcher"" Dungeon"
3879141792,3144980978,"Adventure ""Red Legion, Black Oil"" in the European Dead Zone"
3881436105,2959022889,"Earned while leveling."
3883302801,1854337492,"Xûr"
3884152868,2800372416,"Bright Engrams"
3884227374,2445962586,"""Root of Nightmares"" Raid"
3886927568,4151496279,"Leviathan, Spire of Stars raid lair."
3887313491,1125953881,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3892198230,2478547407,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3893771063,2835971286,"Earn rank-up packages from Executor Hideo."
3895312612,844110491,"Xûr"
3899355842,621315878,"""Root of Nightmares"" Raid"
3899820581,3084633087,"Open Legendary engrams and earn faction rank-up packages."
3899866102,2923601949,"Earned while leveling."
3900404628,3106439832,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3900686053,4238378141,"Complete Gambit matches and earn rank-up packages from the Drifter."
3901057803,3283170684,"Solstice"
3901581509,343027757,"Open Legendary engrams and earn faction rank-up packages."
3902769578,3288177452,"Complete activities and earn rank-up packages on Nessus."
3903209267,4051618672,"Complete Gambit Prime matches and increase your rank."
3910680404,88873628,"Leviathan, Eater of Worlds raid lair."
3912491267,2321258055,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3912819469,691207248,"Earned while leveling."
3914200186,3998122206,"Complete Gambit Prime matches and increase your rank."
3919099923,4276384709,"Bright Engrams"
3919811757,4017738218,"Season of the Risen"
3919867743,3526140223,"Complete Gambit Prime matches and increase your rank."
3920755541,2757194094,"Bright Engrams"
3922527974,237289259,"Xûr"
3924425788,117457123,"Complete Gambit matches and earn rank-up packages from the Drifter."
3928669034,2572547217,"Earned during the seasonal Revelry event."
3930314850,2671565007,"Trials of Osiris Challenges"
3931807571,4034821350,"Into the Light"
3934937984,1591207518,"Exotic engrams; extremely rare world drops."
3934937985,1591207519,"Exotic engrams; extremely rare world drops."
3934937986,3874247549,"Exotic engrams; extremely rare world drops."
3934937987,1192890598,"Exotic engrams; extremely rare world drops."
3934937988,2326396534,"Exotic engrams; extremely rare world drops."
3934937989,1341951177,"Exotic engrams; extremely rare world drops."
3937092347,1348229531,"Complete Gambit Prime matches and increase your rank."
3937305731,1832715717,"Season of Plunder"
3938108821,2268087176,"Earned while leveling."
3940859166,1904615913,"Xûr"
3942185979,2259629899,"Season of the Lost Ritual Playlists"
3944281038,3673119885,"Season Pass Reward"
3946669544,1445420672,"Adventure ""Cliffhanger"" on Io"
3949548551,4217390949,"""Grasp of Avarice"" Dungeon"
3950067896,1301731333,"Solstice 2018"
3950499879,1053383550,"Earned while leveling."
3954448648,1834731376,"Solstice 2019"
3957130400,3909352274,"Bright Engrams"
3958426037,3639906118,"Complete Gambit Prime matches and increase your rank."
3959470603,2906086416,"Open Legendary engrams and earn faction rank-up packages."
3963580528,3091776080,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
3963595051,3517179757,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
