"id","name","rarity_id","type_id","icon","class_id"
3053891303,"Sunlit Hood (Unkindled)",5,26,"92a9e2dedec59ccd6edf5593d4e9c570",1
3055410141,"Iron Will Bond",5,30,"b721e0d3e7022bb04265c820f6291485",2
3055836250,"Greaves of the Great Hunt",5,29,"fa1dbd614568db36bc850b28ae18be11",0
3056490591,"Techeun's Regalia Hood",5,26,"317a289dc64564fb8593d59a277014ac",2
3056827626,"Dark Age Bond",5,30,"2922c181788524c0897e92ffa7f27681",2
3056950148,"Tusked Allegiance Strides",5,29,"03ee144f86b30edff12b0145369ecf7d",1
3057399960,"Iron Truage Vest",5,28,"82b855434e887afab139c9703ff3efe0",1
3059875530,"Scavenger Suit",3,29,"028d95181823cd7986093222fe569f82",1
3059968532,"Sovereign Helm",5,26,"66d17e962cc6d5ce90e7172f4ca79b57",0
3060679667,"Sovereign Vest",5,28,"0d5b85d4f65a1424c1c50715031a30bd",1
3061532064,"Farseeker's Intuition",4,28,"33030c5a35ded20f6a161b18da8df3fc",2
3061780015,"Tangled Web Mask",5,26,"d86a2c0fc4585a0cfece74ed67125b6f",1
3063765221,"Wall-Watcher Boots",5,29,"087727d47dc8dd3c459be847a7d3575e",2
3064716714,"Dead End Cure 2.1",5,26,"f18972a66b0cd6c562d1050439e623a0",1
3065200837,"Refugee Boots",2,29,"d127cf67d09f5445d035193e69b2b74b",2
3066154883,"Mimetic Savior Plate",5,28,"f754eaafbc60cd231622b73921718dfb",0
3066181671,"Scatterhorn Gauntlets",5,27,"2b27ebe0cc09ad26fb9a37afc95854e6",0
3066593211,"Icarus Drifter Vest",5,28,"0c9fd753104f53bba48ec1c8ed85d0e4",1
3066613133,"Equitis Shade Cowl",5,26,"b583a1c6eebf832b265c98bded867317",1
3067211509,"Spacewalk Vest",5,28,"93c287ab5da8c426ff84f5f082c9848b",1
3070277875,"Dead End Cure 2.1",5,27,"7938ec03ff8833a9690d9130e94be5de",1
3070295330,"Deep Explorer Cloak",5,30,"d1d88c2771f6329ade75f73bce102fc7",1
3070357340,"Getaway Artist",6,27,"a2350076ae19cf474a88a0c2a440c93f",2
3070555693,"Sanguine Alchemy",6,28,"e55c1cbf65fabab485bbc34272f59b11",2
3072634174,"Biosphere Explorer Greaves",5,29,"3ad616d8b27305ce712c83ad0ca65194",0
3072788622,"Opulent Scholar Gloves",5,27,"a40c9fddce9533c838f3370c79b8332f",2
3074679271,"Phobos Warden Cowl",5,26,"6f266e2cf1cb0e53abb795cd585dfff2",2
3074985148,"Vigil of Heroes",5,27,"ce832672d13ce5a7f1e13e076dfa80dc",2
3075372781,"Flowing Cowl (CODA)",5,26,"fd57a3302fb642bec2e6117ebb8d2c7d",1
3076446677,"Be Thy Champion",5,30,"b28655143e555db1f8ea08eaf357d49d",0
3077367255,"Solstice Hood (Scorched)",3,26,"344a0dc5c0fc316f0b10fb75ad12c2bd",2
3080409700,"Bond of Forgotten Wars",4,30,"8031ea9a7066ab0744ee86676724e748",2
3080529038,"Makeshift Suit",3,26,"fe96c64af11eb803f3f4ff7a813d6271",1
3080875433,"Wildwood Helm",5,26,"81addab7186d6b419f5c4836d2b0c4f8",0
3081865122,"Wise Warlock Hood",2,26,"1cb2285f74ece98b03e170a3f8d9abdc",2
3081894763,"Solstice Helm (Magnificent)",5,26,"2d101393faaa36047ca5e99571d8d3ba",0
3081969019,"Ego Talon IV",5,27,"7521ae0836953c18a3e06bf8a470282c",2
3082625196,"Shadow's Gauntlets",5,27,"939241f23f452bfb996ceab1db3acd8d",0
3082920955,"Atonement Tau",4,27,"5238e32d94c3b49ffca4ae13c7522a6c",2
3084282676,"Getaway Artist",6,27,"a2350076ae19cf474a88a0c2a440c93f",2
3084633087,"Philomath Boots",5,29,"b70d9da0346e20e49050366b89a8a3ec",2
3084686800,"Solstice Vest (Majestic)",5,28,"64454c106779e6745ae31e9fc1e9530a",1
3086191374,"Woven Firesmith Mask",5,26,"5d6240f1df6640418e8733735718ba17",1
3086681971,"Insight Rover Boots",5,29,"94634dbd3593ea7a969df8a64257f464",1
3087552232,"Heiro Camo",5,28,"e7ebb71394f33ce896a557e99749b791",2
3088058655,"TM-Cogburn Custom Plate",5,28,"935f8baedc1403de85cc2f0ea25d1c94",0
3088519490,"Bond of Symmetry",3,30,"7741ba1283b4b3d8af13d72599c15687",2
3088740176,"Notorious Invader Gloves",5,27,"9ab090001ef245360c638eb859fa18da",2
3088740178,"Illicit Invader Gloves",5,27,"846c38935836aac6db4a01bdf7f07598",2
3088740179,"Outlawed Invader Gloves",5,27,"a89513fdc76590bb04d2dc3ac1d0be85",2
3089075939,"Vernal Growth Greaves",5,29,"b612c0ee69fba8f46d87998a865ce0f5",0
3089908066,"Wing Discipline",5,30,"3f39ec70e3667d3545c346e4915f3541",0
3091683497,"Righteous Plate",5,28,"7975ffbdfb006dd6308bfe2ba0ae8679",0
3091776080,"Wing Contender",5,27,"86aeb23a3341c790c03a53496b165a18",1
3092380260,"Mark of the Emperor's Champion",5,30,"237783ae0670b84ef52636184f754ebb",0
3092380261,"Shadow's Mark",5,30,"b75ea028f57127b6bd738e90cea8d803",0
3093309525,"Triton Vice",6,27,"8f4613a7a4d1d0cac4cddb50f81d965b",1
3097544525,"Holdfast Mask",5,26,"0da5260daef6216fa4bb268738d23eb0",1
3098458331,"Ankaa Seeker IV",5,28,"d81d44a2d615f07a86b56cbba23bad63",2
3099636805,"Greaves of Nohr",5,29,"231f343785adefba312e655809e52c6f",0
3100185651,"Praefectus Cuirass",5,28,"4a1dd17432e20c42c0bbfa371e4f968f",1
3101330395,"Solstice Robes (Scorched)",3,28,"b10b1935d4eaf3557e53718c4e0b037c",2
3102366928,"Atonement Tau",4,27,"460bf88cbe5c18c36669b3cf6c24f517",2
3103335676,"Temptation's Bond",5,30,"ca41a99b4cff4dae2b5e99921cdf6d69",2
3104384024,"Solstice Boots (Rekindled)",4,29,"0528f7b563855dc3590ba7685ff022c7",2
3104459624,"Phobos Warden Boots",5,29,"e2a43464999fbe3783be0a64122baae2",2
3106222402,"Crimson Plume Robes",5,28,"9136ade0b3ee0bcd55d53d27433554f3",2
3106439832,"Iron Forerunner Helm",5,26,"0e3cecdb7819c420c9f5b15123313cfd",0
3108321700,"Penumbral Bond",5,30,"a011a4967fd4b4e5aa224cadd33583b6",2
3108883530,"Kairos Function Mark",5,30,"61f49429957966d96436615e0d1e9363",0
3110838463,"Gensym Knight Gauntlets",5,27,"efc0792142ae95755990056a583f551e",0
3112906149,"Iron Symmachy Vest",5,28,"36e768575935e0f89a8bb668556b16fb",1
3113666223,"Spacewalk Greaves",5,29,"943212f561de8e7d2c5362237bec763c",0
3115740538,"Iron Fellowship Boots",5,29,"0bfc86bc5b0ec4d891b5e45d05cb0777",2
3115791898,"Iron Remembrance Legs",5,29,"f41d8bb64bfc152b7ad0d2e0d8f8cf85",2
3118064579,"Cinder Pinion Gloves",5,27,"f26e621cd9d8724c13aec978bf6a9a4e",2
3118392309,"Dreambane Gloves",5,27,"b87b610e106662fd06d8d119f940922e",2
3119383537,"Grips of the Great Hunt",5,27,"41a07585959355eab585d13df5583402",1
3119528729,"Wing Contender",5,27,"86aeb23a3341c790c03a53496b165a18",1
3121010362,"Hinterland Strides",5,29,"90cd4cd49cc72955fd141ce5d8ec7a21",1
3121104079,"Rite of Refusal",3,30,"21c166d4d0f2837a8d11d4ac2400452d",2
3123203109,"Firebreak Field",3,26,"8efc4a649644af249ede108b4e315fb7",0
3124726865,"Nea-Thonis Breather",5,26,"76f9161028cd18b94e0b5c1fb4fe66c0",1
3125909492,"Dead End Cure 2.1",5,26,"f18972a66b0cd6c562d1050439e623a0",1
3126089918,"Yuga Sundown Helmet",5,26,"ecf0676764b52b66b77c5e4dc5add307",2
3127319342,"Floating Cowl",5,26,"740e05fd0f887f19fe48d46c151f98c1",1
3127319343,"Flowing Cowl",5,26,"fd57a3302fb642bec2e6117ebb8d2c7d",1
3128915572,"Annealed Shaper Gloves",5,27,"0e16248d71708cfd8155cd27b51f808e",2
3128930155,"Damaged Warlock Boots",2,29,"6460f12e0e4b516be6577f6519b45e00",2
3130904371,"Vigil of Heroes",5,29,"a9886f52c8a5d0afe5b2c408b448f916",2
3131634453,"Notorious Invader Greaves",5,29,"f4af6339483257b341f0dd3e6a7de579",0
3131634454,"Outlawed Invader Greaves",5,29,"721ee5a3b1f13f0f1011332cc7ff7273",0
3131634455,"Illicit Invader Greaves",5,29,"6485f2bb595982c41edab9386c25d4e7",0
3132885765,"Crimson Plume Vest",5,28,"01d44fe0905ef8510891f44c9443fd0e",1
3135586957,"Inspector's Bond",4,30,"3392612e3e7b400b10155415edabc786",2
3136019014,"Holdfast Strides",5,29,"d9c7826bfe34578ef94b90faebcea458",1
3140634552,"Swordflight 4.1",5,29,"e02cd2d6a60f04801aabf3260732ba84",1
3143067364,"Plate of the Great Hunt",5,28,"884a53c9d1710e5accb185365675842d",0
3144980976,"Dreamer's Cloak",2,30,"43e20b53463d791dc2d201832670c0ff",1
3144980977,"Unethical Experiments Cloak",4,30,"cee31493d11a44aac0fab2af58a5680f",1
3144980978,"Orobas Vectura Cloak",4,30,"cee31493d11a44aac0fab2af58a5680f",1
3145637173,"Icarus Drifter Vest",5,28,"0c9fd753104f53bba48ec1c8ed85d0e4",1
3146151688,"Omega Mechanos Bond",5,30,"5c75cbb18b66882ace6e80d26fa0ba9c",2
3146160048,"Illicit Invader Mask",5,26,"7d6dff168190a45926f56605a99f3db9",1
3146241834,"Anti-Extinction Vest",5,28,"193ab9494434826dd7da405db5a57efd",1
3147146325,"Iron Symmachy Hood",5,26,"90efa23f631d2df9c17a6f4dbd460e1c",2
3148074173,"Inaugural Revelry Mark",5,30,"724bf087099067e3d1dede55ef1ce2c5",0
3148195144,"Hinterland Vest",5,28,"ae4ebc61f95d376af09939573080b89a",1
3149072082,"Judgement's Wrap",5,30,"c4636d84e0bc2715ba81feb864924dd7",2
3149072083,"Bond Relentless",5,30,"1de8e931b054ab2cb6ec4cc68ca53fb3",2
3150799884,"Iron Symmachy Bond",5,30,"5c272ae69333e46a23ce490d58ece87d",2
3150852690,"Illicit Reaper Gloves",5,27,"0c6143b56f64bac1fcaea6d1abb60945",2
3152414792,"Hardcase Battleplate",4,28,"0e9e058f7c127bb6e3096380aafe1613",0
3153956825,"Wing Contender",5,26,"4ea9b21f446dc01bd7b7c415bc12362c",1
3154193408,"Sunlit Grips (Unkindled)",5,27,"361b03fe67314b556e058d68dac5b569",1
3154516913,"Winterhart Boots",5,29,"7a972322360d8c6814ea2143465273a2",2
3155320806,"Flowing Boots (CODA)",5,29,"ccdbf7e132a6fad6f62fcaa10f075228",1
3155412907,"Forged Machinist Plate",5,28,"dd95b347636a7663531e195b4100df78",0
3158739321,"Gensym Knight Hood",5,26,"8189ea4d34f14246cb213e5de023cfeb",2
3159052337,"Solstice Mask (Majestic)",5,26,"6082073e4b1073be5b439478d3c1474b",1
3159160837,"All-Star Mark",5,30,"3ec89b148a5ca5b16e16298514d0b20a",0
3159474701,"Aspirant Helm",2,26,"5b79e9bb595a5f75254ca3eef732b79b",2
3160437036,"Shadow Specter",4,27,"3b45d951cb2cb17c7edf3b7c93092922",1
3162915011,"Solstice Hood (Majestic)",5,26,"6561b6cc863163801e24e3a8468733bf",2
3163241201,"Primal Siege Type 1",4,28,"bccd7612e1933a9d0af866d3c7f7a16d",0
3163683564,"Gunsmith's Devotion Boots",5,29,"9034dfadb940ed952749f5b2bf942442",2
3164547673,"Atonement Tau",4,26,"75d20fd93b1da0956ea3df013c253244",2
3164851950,"Bladesmith's Memory Cloak",5,30,"757869416be55cb5109078f79c4d87c5",1
3166483968,"Outlawed Sentry Strides",5,29,"5d475b0a5c8e6aa58a7a4d66563df54a",1
3166483969,"Illicit Sentry Strides",5,29,"733ea3241b054dcff747bb48c8be4763",1
3166483971,"Notorious Sentry Strides",5,29,"81c84bf1d367c29761b6d0988f69fd56",1
3166926328,"Substitutional Alloy Robes",5,28,"a5a111aaa0f48e7ba2195eb667f71ede",2
3166926330,"Substitutional Alloy Robes",5,28,"a5a111aaa0f48e7ba2195eb667f71ede",2
3166926331,"Substitutional Alloy Robes",5,28,"a5a111aaa0f48e7ba2195eb667f71ede",2
3166972772,"Errant Knight 1.0",5,29,"b61111cce3afa73eab04b2e6788ace3d",1
3168014845,"Cloak of Feltroc",5,30,"e11f0b33f7fdb804d13510adfc3b23eb",1
3168183519,"Turris Shade Greaves",5,29,"df6bb7188946a495386a39e5bc0e05da",0
3168759584,"Illicit Sentry Mark",5,30,"abcb42e2e6df949d0aa71042b18a73f0",0
3168759585,"Outlawed Sentry Mark",5,30,"58238f803af4340b8a4dd3491956e268",0
3168759586,"Notorious Sentry Mark",5,30,"525d50a45dadc0a843f0525afe193afa",0
3168934826,"All-Star Bond",5,30,"3ec89b148a5ca5b16e16298514d0b20a",2
3169402598,"Tesseract Trace IV",5,27,"eddc44a314ddf982e1140c6d8c2ca786",2
3171090615,"Corrupting Echo Cover",5,26,"2a73d17c98fd11a3bf985e1756cdb56a",2
3174233615,"Reverie Dawn Greaves",5,29,"b5d7cb4a26d7859e8564e8e1b6982516",0
3174394351,"The Outlander's Grip",4,27,"3105b63b8aa6794b38a0e4e3e8128916",1
3176347031,"Anti-Extinction Boots",5,29,"2bfd3d3f3d4c4ac50beff0196b3a4b18",2
3179623987,"Iron Will Gloves",5,27,"6fc3de207df43bb96686d206be13121c",2
3179985807,"Candescent Bond (Unkindled)",5,26,"fc7429982f3b61c818674206b2dbfbd1",2
3180809346,"Wild Hunt Greaves",5,29,"7be5bd322438842a990267aacb29eb28",0
3181497704,"Robes of Sekris",5,28,"2b9aa9b4b836946dfd6fe06814da8e8a",2
3183089352,"Scorned Baron Robes",5,28,"52944519a59221c306dbab7f33297c0e",2
3183585337,"Legion-Bane",4,28,"4010e0bc24a32e4733f8b8bbf5a6328c",0
3184791104,"Atgeir 2T1",3,29,"8fc2c7162f2ae9343b7b04c55e856284",0
3184912423,"Ancient Apocalypse Cloak",5,30,"ccc5b4164104b566fb22ad9b65a5ba85",1
3184996381,"Vector Home",3,28,"402d32b76105ef5b8bac318637cfc472",2
3185363346,"TM-Moss Custom Duster",5,28,"d7bdbb187841c99d20a7def5dc4f88bc",2
3185383401,"Reverie Dawn Strides",5,29,"3cd701b6ee5852d738fe12851cdc772d",1
3187320016,"First Ascent Mark",5,30,"c91f398411e47f70a8966cf69b3b5d44",0
3188870561,"BrayTech Researcher's Robes",5,28,"906833a6b57590188bcb74ee9da3ef19",2
3189374833,"Willbreaker's Fists",5,27,"4586c65813639d37c11e665ae45cfc98",0
3192336962,"Solstice Cloak (Scorched)",3,30,"294b7bef4665855534bc33b9f49576d9",1
3192591867,"Solstice Robes (Renewed)",4,28,"e2c5ae437a2bd6cd9d4da30f4169043a",2
3192660133,"Aspirant Helm",2,26,"5b79e9bb595a5f75254ca3eef732b79b",2
3192738009,"Substitutional Alloy Greaves",5,29,"3dd9c0ef8fcec26fd519965f6ad8c33d",0
3192738010,"Substitutional Alloy Greaves",5,29,"3dd9c0ef8fcec26fd519965f6ad8c33d",0
3192738011,"Substitutional Alloy Greaves",5,29,"3dd9c0ef8fcec26fd519965f6ad8c33d",0
3197778558,"Mihaylova's Path",5,29,"c9060030bc7fba0cd6d05e6ffe3f69f9",2
3198691833,"Prodigal Bond",5,30,"11e28038f116f6a046f18bf4ce68c85d",2
3198744410,"The Took Offense",5,26,"6f596dc5000f89bfb27c5a1b6512ac20",1
3199406764,"Veritas Greaves",5,29,"5f1323dbdabbd786347741d68d5fcf28",0
3200956542,"Woven Firesmith Boots",5,29,"fc4e5771632fabc7112f055ad1cf01a7",1
3201140055,"Bond of the Exile",5,30,"908e3078a8811fd31bb7a458cdcb9b3e",2
3201304390,"Atgeir 2T1",3,27,"a2aab71518c8747de679ecf391ed7d14",0
3202902670,"Hinterland Grips",5,27,"874958af778269682221a544fd3fc4da",1
3203706073,"Arms of Optimacy",5,27,"fd4ff8f7fdd3f530e21fd268acdac2be",1
3203735972,"Omega Mechanos Vest",5,28,"19a4d697c6b3e577f6cba0dbb9232e9f",1
3206818939,"Refugee Mark",2,30,"c932ee9503043ebe362c730b2726b33a",0
3207116971,"Vigil of Heroes",5,29,"63dfd19eafd895ae5d81bd569e1ec7cd",0
3207244009,"Mark of the Unassailable",5,30,"c32f4e1c6f727cd337fc710a4cee168b",0
3208178411,"Gauntlets of the Great Hunt",5,27,"966481b36642098933cb21711cc134d2",0
3208987202,"Mechanik 1.1",3,27,"b87760f3ed7d4784d61432d98b6bf1e0",1
3211001969,"Wing Contender",5,28,"72984b0f75d368c479c8828d2e4a67ad",1
3211222305,"Solstice Mark (Resplendent)",5,30,"7b0c488c0d8b973dc6c861cd5547f8dc",0
3211894260,"Shadow's Gloves",5,27,"3e77fad56b9c109e942658ea16cb8911",2
3212340413,"War Mantis",4,28,"3042f9ff4cda1133d90b8f68f417ab6d",1
3213912958,"Vigil of Heroes",5,26,"32f89238ff1aee9270f314e1781aa52f",2
3214769810,"Scorned Baron Plate",5,28,"c510884fbbfc9c680559d1cb9aa0053e",0
3215392301,"Xenos Vale Bond",5,30,"d5419593e32a0e4b0cae82b08180457d",2
3216110440,"An Insurmountable Skullfort",6,26,"182c1628fffa9de89fd27abcf04f2882",0
3219219484,"Spacewalk Cloak",5,30,"a6247ff6c411583eaa4b0e9b93317aea",1
3219256792,"Viperidax Grips",5,27,"ddfb2ec3dd47f22fa1684af430b0994a",1
3220030412,"Notorious Sentry Mask",5,26,"1442d883af51d283c1c32179b7f5a82d",1
3220030414,"Illicit Sentry Mask",5,26,"f86f63ae8d0abbfa00dd6a9ac475f763",1
3220030415,"Outlawed Sentry Mask",5,26,"b4584886b44d1b88544d214f2c9e3140",1
3221304270,"Xenos Vale IV",5,28,"ed01966158008fdd47379c121728f402",2
3223280471,"Swordflight 4.1",5,26,"864fa2202785eaabd565eb14dc89e0d0",1
3225160391,"Scatterhorn Boots",5,29,"f839263153eb0be50b8d6eb2fa7df3dc",2
3227674085,"Boots of the Great Hunt",5,29,"58b6b1dcdb64322e0d1761c6981bbf55",2
3229389575,"Noble Constant Type 2",5,27,"06251b3db8f4d56e28d90957fb1d6ec2",0
3229455225,"Scavenger Suit",3,26,"5548ae2c4c14ca22cf76c53293e9a737",1
3229616835,"Path of Xol",5,29,"0a8728d9b478e690122b96285cc8599c",2
3232831379,"Sublime Mask",5,26,"3f46fe869f8b219c8c0795f12f290460",1
3233866074,"Insight Vikti Gloves",5,27,"f578fc0aee2cb066768cbf19e4fe0927",2
3234613634,"Spacewalk Gloves",5,27,"7e430c984ba9bd47740efe1ff39c881c",2
3234692237,"Briarbinds",6,27,"40c71ab1a41498619b8e76def4be6dc3",2
3234744410,"Sunstead Gauntlets (Magnificent)",5,27,"8c9a8ac6e3936a931cfe7251cfb74ae8",0
3234744411,"Sunstead Gauntlets (Majestic)",5,27,"8c9a8ac6e3936a931cfe7251cfb74ae8",0
3235287656,"Solstice Bond (Renewed)",4,30,"9356628dd84f6ad86632f8e5001aa2a7",2
3236510875,"Solstice Grasps (Resplendent)",5,27,"4a05b0f8c91b1ba99c3fdce2ee0a91b2",1
3238267532,"Cry Defiance",3,28,"7f42fa84ae4d79d88223cee6876ab5e0",2
3238424670,"Memory of Cayde Mark",5,30,"51c0deafdba8ba663e8b1c33d51c8a07",0
3238797830,"First Ascent Casque",5,26,"6a44dc4893187d50d511d1c6b52ff2c8",1
3239215026,"Icarus Drifter Grips",5,27,"d7e07c3d8497530f72b11dc6978cf894",1
3239662350,"Reverie Dawn Gloves",5,27,"966d94a593a68415d5e7fd305faa3269",2
3240387365,"BrayTech Sn0Helm",5,26,"901380076a63c66b5c183c4c8fb1851c",0
3242850062,"Moonfang-X7 Mark",5,30,"79d254069b16f9bbe428f9ae25c7cebd",0
3243833629,"Solstice Vest (Majestic)",5,28,"6bf6e9d82fb7ac4ffcbe93115c3c898c",1
3245065734,"Praefectus Gloves",5,27,"e8e0a07db8e51c6193c54ecbbfd3129f",2
3245422950,"Sly Cloak",3,30,"d325a044773cdef869daff455354fa95",1
3246983801,"Seventh Seraph Bond",5,30,"1633df2f252026a4f671e57509151cb2",2
3250112431,"Be Thy Champion",5,30,"b28655143e555db1f8ea08eaf357d49d",0
3250140572,"Reverie Dawn Cloak",5,30,"368a106e8247b652aacbe5fa57843a8c",1
3250247987,"Cinder Pinion Mark",5,30,"6b6393779adebee73df9810b214bdaf7",0
3250360146,"Insight Unyielding Gauntlets",5,27,"8de5d2409c507e298a6733d046b96301",0
3251195262,"Iron Symmachy Plate",5,28,"d0d5114da87322fe3d248779d7dd5e80",0
3251351304,"Hood of the Great Hunt",5,26,"d67fcc57ea9130643f2020598fc2df85",2
3251824778,"BrayTech Thermal Grips",5,27,"be58b3cb02f3c39c79855fd03896a1a4",0
3252994970,"Illicit Reaper Cloak",5,30,"37c7cd8c2aa1d676e7b5c60e6de04a46",1
3253292022,"Gloves of the Hezen Lords",5,27,"6abe6afb919b75ed281f2f0a151d1829",2
3254669317,"Legs of Optimacy",5,29,"8f1cb2a16e8dd78fdf39e9dabfe5c983",0
3255228714,"Fieldplate Type 10",3,26,"998009828546655da92770c63ff49573",0
3255995532,"Spacewalk Gloves",5,27,"7e430c984ba9bd47740efe1ff39c881c",2
3257088093,"Icarus Drifter Legs",5,29,"c720afc849c56c15dc80f7d3e99ba496",1
3257252969,"Peregrine Greaves",6,29,"49750e0306908fb302124ba9cab65606",0
3258844783,"Opulent Stalker Vest",5,28,"29ea40caf9ac7112b41f42fad6cf1d52",1
3259193988,"Osmiomancy Gloves",6,27,"50c84155502586d5b852ce853131ee48",2
3259907375,"Kairos Function Greaves",5,29,"5e00a70172d5761e47d081675b03c5ad",0
3260546749,"Cosmic Wind",3,27,"e5611266af433615c0a5568a49c3d6d4",2
3260781446,"Deep Explorer Gloves",5,27,"e15bd704f6871b90cb2df7cbc0d662ef",2
3260789875,"Fieldplate Type 10",3,27,"c5e84fa1380e501edc90d8abbac6b3bf",0
3261135090,"Wildwood Bond",5,30,"38f10c18815022a9cfbfbea580fe2083",2
3261819408,"Clutch Extol Robes",5,28,"713458d0255bbf2e3fad894283538c60",2
3262689948,"Deep Explorer Mask",5,26,"59713a96f590ddd582a7defb6bf63532",1
3264653916,"Mythos Hack 4.1",4,28,"31ac2d0812551770ccee50eb75ff4743",1
3264721770,"Devastation Complex",5,29,"c40e4937fa8e704434f259e516381334",0
3267437183,"Atgeir 2T1",3,26,"8077436ca0e1e68c772201e646b8a988",0
3267969345,"Descending Echo Cage",5,28,"06096e59a10220fe5ab41fd326e32874",0
3267996858,"No Backup Plans",6,27,"a5e7aadf7e00089690951e52c35afcbb",0
3270955774,"Deep Explorer Helmet",5,26,"08487ead23df300f8123ded8f7eeb00e",0
3271153032,"Illicit Collector Gloves",5,27,"7786bc831fbc49d91b79a2a0f1005388",2
3271153033,"Outlawed Collector Gloves",5,27,"97fb3472b56f05c664d56ae3d3870640",2
3271153034,"Notorious Collector Gloves",5,27,"19f44749d5f3618b0f1e673f914a233f",2
3273631255,"Poison Promise Mask",5,26,"ce2dd098346105bfd08d1694ab376144",1
3275117874,"Cover of the Exile",5,26,"13d4dd588461c4ba3f1bbfb260810443",1
3275463030,"Solstice Strides (Magnificent)",5,29,"57ac11fb70dad868ba6d70406e251bc4",1
3277373711,"Terra Concord Fists",5,27,"bc0c97710bcf22357e6ae5468f266f09",0
3280087347,"Solstice Mask (Renewed)",4,26,"ab4db5aed9abd41505dc68639a35b5aa",1
3280699112,"Illicit Sentry Mask",5,26,"f86f63ae8d0abbfa00dd6a9ac475f763",1
3280699113,"Outlawed Sentry Mask",5,26,"b4584886b44d1b88544d214f2c9e3140",1
3280699114,"Notorious Sentry Mask",5,26,"1442d883af51d283c1c32179b7f5a82d",1
3281314016,"The Took Offense",5,30,"d30dabb4a113b30ac75f3a54c8d36b86",1
3281673290,"Wall-Watcher Cover",5,26,"0cb2a7adba3c6d9639a6d9b77cf03057",2
3283170684,"Solstice Strides (Renewed)",4,29,"62db64967eb39886c45b5ffcba7c377c",1
3283642233,"Lost Pacific Plate",5,28,"93d0fd44d4c98e4c44ae2b14ae139c2c",0
3283890999,"Woven Firesmith Vest",5,28,"db144a00220f8e8ae58b12fb92965721",1
3285121297,"Equitis Shade Boots",5,29,"7648b4e80ffc48f2b396e0207ee50171",1
3285934677,"Daring Hunter Mask",2,26,"d2abc2257f85934b8ff763e563f02cd9",1
3288177452,"Exodus Down Mark",5,30,"7515e5469135032111a3a9a35fe50f8e",0
3288917178,"Claws of Ahamkara",6,27,"76cac5fbab0144f75832a21c50abb96f",2
3289270298,"Wyrmguard Grips",5,27,"bb11dd37855b46eac80368e1ea1de398",1
3291075521,"Terra Concord Plate",5,28,"02f674bd02a989413cd47e1e3afa36af",0
3292127944,"Cuirass of the Emperor's Champion",5,28,"6f41d7ccae2ddc760f3ae164a9acd9e2",0
3292127945,"Chassis of Rull",5,28,"d44ae5c8598e311db205f643fd32263b",0
3292445816,"Iron Truage Casque",5,26,"cdcd98ebb5fbd8f65f5dbedeb2a0a0e6",1
3294503240,"Memory of Cayde",5,30,"9f56c0febc4c3943211f0a4376fb16fb",2
3295711091,"Liar's Handshake",6,27,"39a2f16e2f092e37f21eb5f61f107594",1
3297537117,"Sublime Helm",5,26,"730f647b26c797a9ca86665fb6581363",0
3297872976,"Far Gone Hood",5,30,"40e50f10d8f64992e5065d65fff4049e",1
3298421491,"Parade Greaves",5,29,"95954efea019ab16622fcab52c37f094",0
3298826188,"Swordflight 4.1",5,29,"e02cd2d6a60f04801aabf3260732ba84",1
3299386902,"Insight Unyielding Plate",5,28,"eb210c32ba3df7ebc475911ea806d568",0
3299416208,"Iron Will Bond",5,30,"b721e0d3e7022bb04265c820f6291485",2
3299588760,"Anti-Extinction Hood",5,26,"8c51e0e79ff89bfd9560301f131ade3f",2
3300129601,"Iron Truage Gloves",5,27,"df56f30126d9c2637573c0b01a21f14c",2
3300312357,"Resonant Fury Robes",5,28,"0ed8a42d5d6734931481de70798bae95",2
3301429924,"Frostveil Cloak",5,30,"2f4e45df197022cf22749a10f82ea8f2",1
3301944824,"Mantle of Battle Harmony",6,28,"b214efe3aed7f3dabf965b62b9dfaf7a",2
3302357737,"Tattered Titan Mark",2,30,"ad530cdbfe874d6d8b5a4e7ef2c2e4df",0
3302420523,"Hardcase Brawlers",4,27,"0b35059a8dd1110ae6ce13157a91deb5",0
3303502828,"Iron Intent Gauntlets",5,27,"db2a317bd34cf43f5bbe1817a2d6c53a",0
3303733201,"Daring Hunter Mask",2,26,"d2abc2257f85934b8ff763e563f02cd9",1
3304105970,"Anti-Extinction Vest",5,28,"193ab9494434826dd7da405db5a57efd",1
3304280092,"Devastation Complex",5,29,"c40e4937fa8e704434f259e516381334",0
3306267716,"Winterhart Plate",5,28,"b743f09c22d7b099405c23306ac54f9c",0
3306564654,"Reverie Dawn Cloak",5,30,"368a106e8247b652aacbe5fa57843a8c",1
3306754793,"Sublime Mark",5,30,"eea82978d9361724e049f58ddb06a4e3",0
3308875113,"Iron Remembrance Grips",5,27,"a0ca7f14b6fdac65ea1191871aaaf270",1
3309120116,"Shadow Specter",4,28,"c8cc25d853c5751708d7e5dcbbe57995",1
3309556272,"Winterhart Vest",5,28,"29cca9f4686369f21dce01cbd863a778",1
3310450277,"Scavenger Suit",3,26,"5548ae2c4c14ca22cf76c53293e9a737",1
3311198527,"Praefectus Cover",5,26,"e75df2d3cbbdaad5a20e18f961265f66",2
3311577151,"Opulent Scholar Bond",5,30,"e189f0456c32a48af29b647a0e3f7616",2
3312368357,"Techeun's Regalia Plate",5,28,"6085ef455581e313e769729aeda5438a",0
