"id","name","description","icon"
2978966579,"Chill Clip","Direct hits with the top half of the magazine cause a detonation that slows nearby targets.","ee011569c060e6aef51ad201cafdfd32"
2980589453,"Physic","Rapidly healing allies grants restoration to you and your allies.","9fe1c3bf97d3b2df2c31c6c8cb5ad8b6"
2984682260,"Full Stop","Oversized Sidearm with extended-range, heavy-caliber rounds. Fires full auto with increased rate of fire. Deals increased precision damage to unshielded targets.","500e3dd4b9c9d95901627d322faf9aa8"
2985827016,"Alloy Casing","Reduces weight for faster reloads.
  •  Greatly increases reload speed
  •  Decreases stability","e02a542e5162c002112c21b6fdf2e86b"
2997472817,"Osmosis","Using your grenade ability partially refills the magazine and changes this weapon's damage type to match your grenade until you stow it.","22ca6e872824561b12e91517e1bde608"
3007133316,"Frenzy","Being in combat for an extended time increases damage, handling, and reload for this weapon for an improved duration until you are out of combat.","23e06f4ced1b3e6476f342978ff5bb37"
3016987351,"Counterattack","Blocking an attack immediately after guarding increases damage for a short duration.","3a96a1a06bfeab461fd03b6d9fa9707f"
3017780555,"Heal Clip","Reloading shortly after dealing a final blow grants Cure to you and your nearby allies.","3d0f2eb4c1e4f66f2bd897ec4d5ce4f1"
3018146897,"Invisible Hand","Repeatedly missing targets increases this weapon's stability for a short time. This buff lasts for a short duration after a target is hit.","a309822ed9a0f590a4a3279f9f0d89c4"
3024740338,"Edge of Intent","Hybrid melee/ranged polearm with a frontal shield.
Generates energy on dealing ranged damage.

[Aim Down Sights]  : Raise shield, depleting energy over time
[Melee]  : Kinetic melee combo","3bcf21a3418ad21d1953199fd4a4ef44"
3032599245,"Disorienting Grenades","Detonation has a brief disorienting effect. 
  •  Greatly decreases blast radius","f31c68952868e70325b992a4783db908"
3034060702,"Sacred Flame","Powered heavy attacks mark nearby targets, causing them to explode upon death.
Striking marked targets with a Light attack detonates them.","18568884a55b52eaa946a8bea046a6b0"
3038247973,"Explosive Payload","Projectiles create an area-of-effect detonation on impact.","31f02e5f3bae68ecdfdd3f899cf931c7"
3042219245,"Magnificent Howl","The number of precision final blows before reloading affects the total rounds granted with increased range and damage. Precision final blows with Magnificent Howl active extend the effect for additional rounds. Improves reload.","986aeac26e30b3d5509e83f10a953da7"
3047969693,"Desperado","Reloading after a precision final blow increases your rate of fire.","1c95bff6fa57919ab0f5547d1f107fad"
3050799639,"Offhand Strike","Final blows grant additional weapon range, stability, and accuracy when firing from the hip for an improved duration.","599d73ea677633784655fc4161327c14"
3054949324,"Shot Package","Aggressive frame Shotgun modified to have more uniform pellet spread.","385f8d4a171f2a1b208f1708292caaa9"
3057124503,"Empty Magazines Socket","No perk currently selected.

More perks become available as the weapon level increases.",
3060983774,"Dynamic Sway Reduction","Rapidly improves accuracy and stability while continuously holding down the trigger.","36091de4dd029fb6e6ab95dbc612ff05"
3063320916,"Primeval's Torment","Projectiles fired by this weapon blight the target or nearby area on impact.","5a7e7f35607e7525f4149176391657da"
3074755706,"Empty Arrows Socket","No perk currently selected.

More perks become available as the weapon level increases.",
3078487919,"Bait and Switch","Deal damage with all equipped weapons within a short time to give this weapon a damage boost.","bc91e95edfbc9163dd88339a93b66913"
3081173348,"The Fundamentals","[Alternate Weapon Action]  : Changes this weapon's damage type, cycling between Solar, Arc, and Void. Grants different stats based on your selected damage type.

Solar - Increases reload speed and aerial effectiveness.
Arc - Increases handling and range.
Void - Stability and aim assist.","42abd767e4aee8540120ad1ec99bd348"
3081867624,"Master of Arms","Kills with any weapon improve this weapon's damage for a short time.","fce1ea2064814689d7ca08a2acdb1d23"
3096702027,"Genesis","Breaking a combatant's shield with this weapon fills its magazine from reserves. Energy weapons regenerate ammo on hit when matching the damage type to the combatant's shield.","087a911353a3586f5346a1cf88d8de05"
3100590152,"MIDA Radar","Radar stays active while aiming down sights.","c28f178ee7a4925ee85a246429baa55f"
3102670337,"Unstoppable Force","Blocking damage with your shield increases projectile damage for an improved duration.","651350c3d18f7686aa911745424adce0"
3108830275,"Unrelenting","Rapidly defeating targets triggers health regeneration. Guardians and powerful combatants count as more than one kill.","1e5843177c71ae3f2a4770d01a2f3813"
3117514172,"Stormbringer","Rapid precision hits create a lightning storm at the point of impact.","afc8965bf54f15b2b3edc7f538c797b8"
3118144663,"Hip-Fire Grip","Greatly increases accuracy, stability, and precision hit targeting when firing from the hip.","e0265e60a4e29a96adf47a35b898fad4"
3120212825,"Strategist","Final blows with this weapon generate improved class ability energy. Activating your class ability briefly improves this weapon's stability.","dc9057be28071222ed303d6baab3eb4f"
3124871000,"Outlaw","Precision kills greatly decrease reload time.","382df469a091c33e190ee583b64923e8"
3131590896,"Grenade Chaser","Landing multiple rockets loads a grenade. [Alternate Weapon Action]  to switch into Grenade Launcher mode.","aaae55e7a8b2f93c4a8f686f9c03745b"
3142289711,"Accurized Rounds","This weapon can fire longer distances.
  •  Increases range","d85024478504205359c7fb52dbc4f6b6"
3143051906,"Dual Loader","Reloads two additional shots at a time.","628a238007fc97c4d4a85d0cd6933dba"
3151536500,"SPO-28 Front","SUROS holo sights. Medium zoom. 
  •  Increases range
  •  Slightly increases handling speed","a286ae38e673cc4080717f52a075fd5d"
3151536501,"SPO-57 Front","SUROS threat evaluation. Medium zoom. Highlights enemy targets.
  •  Greatly increases range
  •  Slightly decreases handling speed","184934c8054df2d4d66af49c04d09654"
3151536503,"SPO-26 Front","SUROS lightweight red-dot sight. Short zoom. 
  •  Increases handling speed
  •  Increases range","5efdbf431c9b8bdddc9946ae45c108f8"
3161816588,"Slideshot","Sliding partially reloads this weapon's magazine and temporarily boosts range and stability.","7d41765e3db3a77da5cce27888c52d87"
3164944314,"Ager's Call","Final blows with this weapon generate a slowing burst around the defeated target.","ec537e86129aa6b161eb6c73bd1dba75"
3172115769,"Protective Weave","Firing this weapon at an ally grants Woven Mail to both the user and the target.","dfd12f2a52c6af2e816eee9f74155910"
3174300811,"Looks Can Kill","This weapon fires shield-piercing ammunition and comes with a scope. Strong against [Shield-Piercing] Barrier Champions. Breaking a matched shield or piercing a Champion's barrier will cause the target to ignite.","d29733f43d0b1a21ead3d19f36298f05"
3177308360,"Steady Rounds","This magazine is optimized for recoil control.
  •  Greatly increases stability 
  •  Slightly decreases range
  •  Increases airborne effectiveness","6c6e1cc341487a8afd0b0c714a229255"
3183537623,"Corrupted Nucleosynthesis","This weapon enrages when dealing or taking sustained damage, gaining increased rate of fire while enraged.","6545c3df347e24e3a145247e70564fe0"
3194351027,"Explosive Light","Picking up an Orb of Power increases the next projectile's blast radius and damage.","a19132880fae832711f474218e791d21"
3198323828,"Keep Away","Significantly increases reload, range, and accuracy when no targets are in close proximity.","597cd0f1c5fe1f7681a1c129f8b958dd"
3201496230,"Redirection","Damaging rank-and-file combatants increases damage against more powerful ones.","062243c2875d9bbdc29aa115e1e299c5"
3208839961,"Four-Headed Dog","Shoots erratic bullets from all gun barrels at the same time.","4de9cb8fc9c1c4e6129c14a196b3ed73"
3215448563,"Paracausal Affinity","Final blows of energy types matching this weapon's alignment grant increased damage for a short period of time. Light final blows boost Arc, Solar, and Void weapons. Darkness final blows boost Stasis and Strand weapons.","6cdbccd2dc6395b60163984481b334eb"
3230963543,"Flared Magwell","Optimized for fast reloading.
  •  Slightly increases stability
  •  Greatly increases reload speed","f95e67e4ff37466505d66d3fa1030782"
3239299468,"Sacred Flame","Hipfiring this weapon fires multiple tracking projectiles.
Targets marked by these projectiles explode upon death, or when struck by another Sacred Flame's explosion.","18568884a55b52eaa946a8bea046a6b0"
3242533954,"Parasitism","This weapon does more damage to enemies based on the number of SIVA nanites that attach to them.","187a9f4ee271926597225b701c1e7409"
3250034553,"Hammer-Forged Rifling","Durable ranged barrel.
  •  Increases range","2b9eb6d4489cffc18c10223279198bcc"
3275789089,"Shield Disorient","Energy matched shield explosion disorients nearby combatants.","89ce94bd4588e16713cd3b001d8b18c8"
3291427296,"Air Trigger","Greatly increased ammo reserves. When airborne, accuracy and reload speed are further increased but target acquisition is decreased.","21341179175df69bcd71b8c4f2d2ebe6"
3298446480,"Causality Arrows","•  Arrows fired while aiming down sights cause Sacred Flames to instantly detonate.

 •  Precision hits with perfectly drawn arrows increase the power of this detonation.","108b2cdd4bae4eb3962031ad73dd83e4"
3299896859,"Paracausal Affinity","Final blows of energy types matching this weapon's alignment grant increased damage for an improved duration. Light final blows boost Arc, Solar, and Void weapons. Darkness final blows boost Stasis and Strand weapons.","6cdbccd2dc6395b60163984481b334eb"
3300816228,"Auto-Loading Holster","The holstered weapon is automatically reloaded after a short period of time.","e4262099a1c2cea78b48a6680c5248c9"
3301904089,"Spike Grenades","Grenades fired from this weapon do increased damage on direct hits.
  •  Increases stability","05302d5b12e5f68541622766f18d3797"
3311977193,"Helical Fletching","Aerodynamic and light. 
  •  Slightly increases accuracy
  •  Slightly increases stability","2f3417365352f6368bad28daab355c2c"
3315935575,"Iron Reach","Massively improves weapon range at the cost of a reduced amount of weapon stability.","f732d5d48bf1a9bb6a33aba905af9347"
3324494224,"Collective Action","Collecting elemental pickups or throwing a Strand Tangle grants a stacking period of increased damage.

Elemental pickups include Firesprites, Void Breaches, Stasis Shards, Ionic Traces, and Strand Tangles.","901c6420954a4e60fc8a521960f556a8"
3325420353,"Insectoid Robot Grenades","Defeated targets drop insectoid robots that chase and explode close to other targets.","10c641a390f34b2ab26f91546d179335"
3326204863,"Smooth Grip","This weapon is slightly easier to hold and aim.
  •  Slightly increases stability
  •  Slightly increases handling speed","438cbb2a46dda1ec4412a77d01d8dcd2"
3330548924,"Heavy Burst","Fires a hard-hitting, two-round burst. Slightly reduces flinching from incoming fire while aiming.","5c4c7b8c580a97ede3981eceefb63540"
3333994164,"Dark Descent","The further a Void orb falls, the more powerful its detonation becomes.","94371eacdd05d5ec286ca4da499ee2ec"
3335686050,"Recombination","Elemental final blows increase the damage of this weapon's next shot. Damage accelerates faster.","6f61697efee46bbd14e712deb5f07dc4"
3337692349,"Mulligan","Missing a shot has a chance to return ammo directly to the magazine.","8ca9b9caef4c4c5c0c19d3be25be3755"
3350417888,"Sympathetic Arsenal","Reloading after a final blow also reloads stowed weapons.","b744f4c74f1838c93a8eb63535b22a22"
3351002503,"Bottomless Appetite","Dealing continuous damage extends the duration of Ravenous Beast.","f9aaabe3b023a7bd5a9a7f318948b18a"
3364911712,"Rapid-Fire Frame","Fires full auto with deeper ammo reserves. Faster reload when weapon is empty.","801d62d1f9783bee81d5700c54c24fda"
3365897133,"Explosive Head","Arrows explode after a short delay.","bffc545ee9b93f41e2729309cf3a736b"
3371775011,"High Tension String","Tightly strung bow.
  •  Greatly increases accuracy
  •  Slightly slower draw time
  •  Slightly decreases stability","347e9dbe7a237097160dcf797bcac19a"
3373736292,"Sticky Grenades","Grenades fired from this weapon attach on impact and detonate when enemies are in proximity.","c2daa7ba870ad24bca0c6c1d2ac5db74"
3400784728,"Triple Tap","Rapidly landing precision hits will return one round to the magazine.","0795f44c0c3611b15428742c67918cd1"
3406782879,"En Garde","Quick attacks immediately after swapping to this Sword do additional damage for an improved duration.","7d9da904045e346588634a7b3b82e3f8"
3414324643,"Archer's Gambit","Hipfire precision hits grant a massive draw-speed bonus for a short duration.","3564fd36f6fabba7557de4df20e00cb3"
3416609154,"To the Pain","While this weapon is equipped, taking damage greatly increases handling and aim assist until the weapon is stowed.

Taking more damage increases the effect.","99ddf93e3cd313111f122539b17f8358"
3418165135,"Vorpal Weapon","Increased damage against bosses, vehicles, and Guardians with their Super active. Stability is improved. Swords have improved guard resistance.","bc5130b227ee577f2678ec2d2c97bf4a"
3418782618,"Rewind Rounds","When this weapon's magazine is empty, it refills from reserves based on the number of hits.","a201fd61905b802867b677cf927e6e04"
3419274965,"Precision Frame","This weapon fires a small auto-tracking missile. Missiles lock onto targets when aimed.","e9dd736124e8ef94048901a279a5bb18"
3422796781,"Slice","Casting your class ability allows this weapon to sever targets on hit for an improved duration, up to a maximum number of targets.","1874354fc06817cf75a451d2ad1419e1"
3425386926,"Rampage","Kills with this weapon temporarily grant increased damage. Stacks 3x.","8976ead57430e4f5f8af1b3005de4f83"
3429800428,"Fiberglass Arrow Shaft","Heavy and consistent. 
  •  Greatly increases accuracy
  •  Slightly decreases stability","6c976951bad73f6645cf909496e5171b"
3431277734,"Adaptive Munitions","This weapon adapts its damage output to be more effective against energy shields that don't match its damage type. Improves damage increase.","3b952f8ba0c9afce1a0cc081d23ece03"
3433396026,"Meyrin RDS","Lightweight sight. Short zoom.
  •  Increases handling speed
  •  Increases range","7454bd513fe5dc8ce65844e8e6556bee"
3433396027,"Meyrin RDL","Superior scope. Medium zoom. Highlights enemy targets.
  •  Increases range","f79323cb4b3356f90fc2af570c2074cd"
3436462433,"Surplus","Increases handling, reload speed, and stability for each fully charged ability.","a4c054c3547840300b9ce7ef11b7b6fc"
3438534621,"Combat Grip","This weapon's recoil direction is more vertical.
  •  Greatly controls recoil","02a60561b11d9abee82741981af12a3f"
3441203855,"Void Leech","This weapon leeches Void debuffs when damaging targets that are suppressed, weakened, or volatile. Once charged, [Alternate Weapon Action]  to swap firing modes. In this mode, damage from this weapon applies the same Void debuffs that were leeched.","06c2f038f5e1f275385aa2d522e9d7d1"
3442762221,"Lead from Gold","Picking up Heavy ammo also grants increased ammo to this weapon.","87f6cac4799cbae4e11ba74d3dc77504"
3449390870,"Adaptive Burst","Well-rounded, reliable, fires a 3-round burst.","967fb4abc6ab98f74639d6c08e5f56ee"
3465198467,"Composite Stock","This weapon has a versatile dual-purpose stock.
  •  Slightly increases stability
  •  Slightly increases handling speed","7c616b3d2d0e97bf8948b1371b3007bb"
3468089894,"Aggressive Frame","High damage, high recoil.","5c4c7b8c580a97ede3981eceefb63540"
3470828242,"Flame Refraction","Kills with this weapon return a fraction of the ammo used to the magazine from reserves, extending the beam's duration.","cea9d1532966f264c68d0e3c59b9eb28"
3471922734,"Empty Bowstrings Socket","No perk currently selected.

More perks become available as the weapon level increases.",
3492337375,"Restorative Turret","[Alternate Weapon Action]  : When weapon energy is full, consume it before firing to make your next shot deploy a healing turret on impact that provides Cure and Restoration to nearby allies.","a217875d50f5041fc4aea3cce66e72b0"
3492396210,"Implosion Rounds","This weapon's projectiles travel faster and have a controlled explosion.
  •  Increases projectile speed
  •  Greatly increases stability
  •  Decreases blast radius","3ec484f0a65df7da9bbc5582c708574b"
3492498209,"Shortened Barrel","Greatly improves handling at the cost of range and stability.","787399e5de27d5a5454463468acb076e"
3504197951,"Unforeseen Repercussions","This weapon's beam superheats its targets upon impact, causing delayed scorching explosions.","39f6a935aaebdea39c5d5b67aee16cd9"
3511092054,"Elemental Capacitor","Increased stats based on the currently equipped Super.
• [Solar] increases your reload speed.
• [Arc] increases handling.
• [Void] increases stability.
• [Stasis] moderately controls recoil and increases movement speed when aiming down sights.
• [Strand] increases airborne effectiveness.","e455d94dcafdab7a0d5a850712908020"
3513791699,"Mulligan","Missing a shot has a chance to return ammo directly to the magazine.","8ca9b9caef4c4c5c0c19d3be25be3755"
3523296417,"Demolitionist","Kills with this weapon generate grenade energy. Activating your grenade ability reloads this weapon from reserves.","da009697110e06b65d6f827b3b6d5f70"
3523746922,"Archer's Tempo","Draw time substantially decreases after every precision hit for a longer duration.","819e91753bf9cbd48b557ba193d342cd"
3525010810,"Quick Launch","This weapon's barrel provides faster projectiles and much faster aiming.
  •  Greatly increases handling speed
  •  Increases projectile speed","dfad5d8b00b79c4393943b791a624874"
3526486541,"Tilting at Windmills","Blocking damage with your shield increases movement speed while shielding.","212c0e69de61bbb0a9cfea024cf3a279"
3528046508,"Auto-Loading Holster","The holstered weapon is automatically reloaded after an improved short period of time.","e4262099a1c2cea78b48a6680c5248c9"
3530948111,"Adaptive Burst","Fires a three-round burst.","967fb4abc6ab98f74639d6c08e5f56ee"
3551049142,"Gathering Light","Final blows with this weapon grant stacks of Gathering Light, improving guard stats and lunge range.
Stowing this weapon consumes all stacks, granting melee, grenade, and class ability energy.","4b1d2ca4cbd7f20e5e2b25ef8aa14bed"
3551326236,"Rampage","Kills with this weapon temporarily grant increased damage. Stacks 3x.","8976ead57430e4f5f8af1b3005de4f83"
3551884421,"Edge of Concurrence","Hybrid melee/ranged polearm with a frontal shield.
Generates energy on dealing ranged damage.

[Aim Down Sights]  : Raise shield, depleting energy over time
[Melee]  : Kinetic melee combo","8ab8aad4e05cec1b236d07f153203a36"
3556949035,"Time-Slip","At 10 stacks of Rewind Again, a small portal will open, shooting bullets from an alternate timeline version of this weapon. Precision hits extend the portal's duration.","f2bc936a70f0912c7266e4e27d421713"
3563868667,"Clown Cartridge","Reloading this weapon randomly overfills it from reserves to an improved degree.","794d65813703324c653878def082ca66"
3592538738,"Wellspring","Kills with this weapon generate ability energy. This energy is divided between your uncharged abilities.","ec2e3096ebd447bd6137735c9067b991"
3602718766,"Rocket Tracers","Landing multiple hits turns your next shot into a homing micro-rocket.","94d482b2fc2a9d67cdd7cdb85e708488"
3609952942,"Iron Gaze","Massively improves weapon target acquisition at the cost of a reduced amount of weapon range.","a09bd02ced2eaf494fe335858c256154"
3610750208,"Timeless Mythoclast","This weapon fires full auto when in its default firing mode.","00828876f483906277c0a1930ed737fe"
3610814281,"Volatile Light","Rounds fired from this weapon have reduced damage falloff, overpenetrate targets, and ricochet off hard surfaces. Projectile damage increases after bounce.","d276bc2ff973fe1f25c12a53399cf8d5"
3619207468,"Keep Away","Increases reload, range, and accuracy when no targets are in close proximity.","597cd0f1c5fe1f7681a1c129f8b958dd"
3625355092,"Burst Guard","Sword Guard has high resistance, but low endurance.","d182dd5e1da7a10583dfb9f65ff026bc"
3632437946,"Redemption","Final blows with this weapon cure you and increase reload speed; reloading after final blows cures nearby allies.","f1a416c81276310a2955e337286f7764"
3639389650,"The Corruption Spreads II","This weapon creates SIVA nanite swarms on rapid hits and precision kills.","245796e2ee1a517bb8fdf268fcfd0ce4"
3639389651,"The Corruption Spreads III","This weapon creates SIVA nanite swarms on rapid hits and precision kills.","245796e2ee1a517bb8fdf268fcfd0ce4"
3639389652,"The Corruption Spreads IV","This weapon creates SIVA nanite swarms on rapid hits and precision kills.","245796e2ee1a517bb8fdf268fcfd0ce4"
3640170453,"Chaos Reshaped","This weapon gains bonus damage while in combat for an extended time. Remaining in combat for even longer rewards a larger damage bonus and periodically heals the wielder.","9570c12a7c71062dd668f519c977fc22"
3642491337,"Tesseract","[Heavy Attack]  : Use while sprinting with full energy to launch a heavy blink attack. Press again after the strike to blink a second time.","0f0b1cde75c8e801cd320924a6e71673"
3643424744,"Overflow","Picking up Special or Heavy ammo automatically loads this weapon beyond normal capacity.","3165fec56b59363fa974a11f5730f4ec"
3649430342,"Twintails","Shoots two rockets, one Void and one Solar, that can track onto the same target.","3e2c8b1bab53ea59b73f69459980c540"
3650930298,"Cold Steel","Powered Sword hits slow targets.","3f0da1e4b12adccd39509c6f7afdd233"
3661387068,"Chambered Compensator","Stable barrel attachment.
  •  Increases stability
  •  Moderately controls recoil
  •  Slightly decreases handling speed","0b451cbccc7f11f6aec9c153e59474cb"
3666208348,"Jagged Edge","Increased damage at the cost of sword ammo.","d9a508b43ae6935d68fc5030c90b5b4a"
3668782036,"The Fate of All Fools","Chain precision shots to gain bonus damage on your next body shot and return ammo to the mag.","b49e2025a1c4a1ca92c66523a657e1dc"
3673922083,"Adagio","After defeating a target, this weapon fires, charges, or draws more slowly and deals increased damage for a brief time.","b344c34bf750a840b24ff5d2f8fe4507"
3674673997,"Immovable Object","Dealing ranged damage grants substantially increased weapon energy while you're stationary with your shield raised.","9de1b9b8ef6587649e18482d1d1ca6ea"
3678483220,"Assassin's Blade","Sword final blows boost movement speed and damage for an improved duration.","3084651d1a6c6d206994af7f92856dfe"
3700496672,"Shoot to Loot","Shooting an Orb of Power picks it up. Shooting an ammo brick picks it up and automatically reloads all of your equipped weapons from reserves.","e8c6e23afe3c4215f0dc0c2941500c28"
3705817207,"Duelist's Trance","Sword final blows grant increased charge rate and defense until this weapon is stowed.","6edb612b2992e7c724b60dfbdf9ad2ad"
3708227201,"Surrounded","This weapon gains bonus damage when three or more enemies are in close proximity.","979881b68ca7839267c9aef5aea2b0ce"
3719974635,"Eye of the Storm","This weapon becomes more accurate and boosts handling as your health gets lower. Increases stability.","8f4755f9068959b26b8829641e5725ad"
3721627275,"Swap Mag","Increases this weapon's ready and stow speed.","189373621216db573964bfc8a3632999"
3722653512,"Air Assault","Final blows grant a stacking bonus to airborne effectiveness. Final blows while airborne grant increased stacks.","4c0ec089add62d58c6bb24387cde0bea"
3732622839,"Burst Guard","Sword Guard has high resistance, but low endurance.","d182dd5e1da7a10583dfb9f65ff026bc"
3744057135,"Bait and Switch","Deal damage with all equipped weapons within a short time to give this weapon a damage boost for an improved duration.","bc91e95edfbc9163dd88339a93b66913"
3751354116,"Shock Blast","This weapon fires blasts of high-damage Arc energy that overpenetrates enemies.","3614de3a64aa2f17791942b3b1e16499"
3751912585,"Cascade Point","Final blows or sustained precision hits with another weapon increase this weapon's rate of fire for a short duration.","fd17b30233d244fc7115315633906f6a"
3755070117,"Payday","Larger magazine. Increased accuracy when firing from the hip. Picking up Special or Heavy ammo immediately reloads this weapon.","60c7fa926923cc66c3fa0887d0978102"
3755250867,"Under Pressure","Greatly improved stability and accuracy as the magazine gets lower.","ac8ec81cd8139434a4b19e459bd9b8ff"
3758615625,"Micro-Missile Frame","This weapon fires a high-speed projectile in a straight line and deals reduced self-damage. Move faster with this weapon equipped.","805b05505825f3bf07a383c75ee10a63"
3768438372,"Agile Bowstring","Durable yet light bowstring.
  •  Greatly increases handling speed
  •  Slightly increases stability","6796bbe4e3f485fc610700d581d18475"
3772485195,"Heat Sink","Overheat damage is reduced while not aiming down sights.","ec9620bac4391e2b325184fbd2b49b91"
3782773412,"Tithing Harvest","While Creeping Attrition is active, destroying Stasis crystals or landing precision final blows creates a Stasis shard. The Stasis shard returns to you, and collecting Stasis shards refills the magazine.","e3dccec2d11f6c0ad18183f817419308"
3787406018,"Split Decision","Dual barrels split into Stasis and Solar damage.","32b54307033749462fc4fe8826f5a3f9"
3796465595,"Impact Casing","Increased damage on direct hits.
  •  Increases stability","8eff94634227ae7261579b31c4ad6024"
3797647183,"Ambitious Assassin","Overflows the magazine based on the number of rapid final blows before reloading. Improves reload.","1f93b49c7f10b1be70083f913a3c5d63"
3798852852,"Smart Drift Control","This barrel is broadly optimized for firing control.
  •  Moderately controls recoil
  •  Increases stability
  •  Increases handling speed
  •  Slightly increases projectile speed","5c9fe3f49086b4d6cecc3431751edc02"
3800201097,"Immovable Object","Dealing ranged damage grants increased weapon energy while you're stationary with your shield raised.","9de1b9b8ef6587649e18482d1d1ca6ea"
3803329707,"Empty Magazines Socket","No perk currently selected.

More perks become available as the weapon level increases.",
3809316345,"Countermass","This weapon is weighted for vertical recoil.
  •  Greatly controls recoil
  •  Increases stability
  •  Increases handling speed","6fda396e0f2fa3c2eceac79e39f9c44b"
3824105627,"Firefly","Precision kills with this weapon increase reload speed and cause the target to explode, dealing Solar damage to nearby enemies.","629e225e6f8214326bc1eb0a911a6f6d"
3827198035,"Straight Fletching","Modern fletching for straight paths. 
  •  Increases accuracy","92a450ce220653b3f2d625d43aceb667"
3828510309,"Enlightened Action","Dealing damage improves reload speed and handling.","cee13d00e65346dacc05562c80f537da"
3834106778,"Hunter's Trace","This weapon fires special shield-piercing ammunition. Precision hits grant targeting data. [Alternate Weapon Action]  to swap to the alternate scope, loading high-damage rounds based on the amount of targeting data.
Strong against [Shield-Piercing] Barrier Champions.","3d8cb1d75f5d334f96cf356370268161"
3837077246,"Rewind Again","Precision shots and shots against combatants slowed or frozen by Stasis will return to the magazine.","ab384af668bde770e470f15c444db238"
3865257976,"Dragonfly","Precision kills create an elemental damage explosion.","c87b03bb6d56b393f8582e128b337332"
3868766766,"Particle Repeater","Improves stability. 
  •  Increases stability","8a273117023794757631a34803314351"
3871884143,"Disruption Break","Breaking an enemy's shield with this weapon makes them more vulnerable to Kinetic damage for a brief period.","45b57ce27fa0213218c7cb8f2253c517"
3874977694,"Pack Hunter","Gain increased handling and reload speed when standing near allies. Firing this weapon also grants Wolfpack Rounds to nearby allies wielding non-Exotic Rocket Launchers.","5e8be152a38c4acd61b2a9e56671cc83"
3878366039,"Impulse Amplifier","Massively increases projectile velocity, substantially increases reload speed.","85269cc90d2005ccd6a41b5d830e223d"
3884127242,"Dornröschen","The weapon's laser overpenetrates enemies and refracts off hard surfaces.","a857dbb055db241abac55e7c42a6ae66"
3891536761,"Kinetic Tremors","Sustained kinetic damage to a target emits a shockwave that damages any nearby targets.","300c343e6c33651a74d8a3fe81536146"
3894668351,"Unwound","Dealing sustained damage with this weapon spawns Threadlings at your target's location.","c9203c038eb442c9bfacd38bd0968e81"
3905543891,"Black Hole","Second shot of a burst rips a hole through space-time, doing high damage and recoil with no falloff.","d74ce8d1d7ddb11dcd2a6a9a96d0c8cd"
3913463509,"Insectoid Robot Grenades","This weapon's grenades are insectoid robots that chase targets and explode close to them. Consumes tougher combatants to create additional robots.","10c641a390f34b2ab26f91546d179335"
3913600130,"Whirlwind Blade","Rapid sword strikes increase this weapon's damage for a short duration. Guarding also ends the effect.","47ac6355881a181641c21c9de51ba649"
3917450714,"Textured Grip","The friction on this weapon's grip is particularly strong.
  •  Greatly increases handling speed
  •  Slightly decreases stability","f1a31e1710aac5b4fb1715d174093199"
3920370755,"Firmly Planted","Greatly increased accuracy, stability, and handling when firing while crouched.","379796d2e74676d3790f0bd485ea03a9"
3920852688,"Rapid-Fire Frame","Fires full auto with deeper ammo reserves. Faster reload when weapon is empty.","801d62d1f9783bee81d5700c54c24fda"
3923638944,"Heavy Burst","Fires a hard-hitting, two-round burst. Slightly reduces flinching from incoming fire while aiming.","5c4c7b8c580a97ede3981eceefb63540"
3927722942,"Lasting Impression","Rockets attach on impact and detonate after a delay. Increases blast radius and damage.","17820685693b8338ba983e6002e2af11"
3937312904,"On Black Wings","Pellet final blows grant a stacking precision damage and reload speed buff. Precision hits with slugs extend the duration.","207d9a123ec8d31987e22f586b7fc5b5"
3938834702,"To the Pain","While this weapon is equipped, taking damage increases handling and aim assist until the weapon is stowed.

Taking more damage increases the effect.","99ddf93e3cd313111f122539b17f8358"
3949068808,"Arc Conductor","Powered heavy attacks charge the wielder, enabling them to resist Arc damage and chain lightning to nearby targets.","a4961c9b9db1aa3e14cc4953d497bbce"
3955464425,"Closing Time","Further improves range, accuracy, and handling as the magazine gets lower.","8a31da21e65dd889eb96b7e0b135bbbe"
3966416502,"Jolting Feedback","Dealing repeated damage with this weapon inflicts Jolt. 

While amplified, Jolt is applied faster.","27270b6f5da035b05fa797c82bb6a10d"
3970637031,"Harbinger's Pulse","Multikills with this weapon immediately reload your equipped Kinetic and Energy weapons from reserves.","e90f6908b322b5f32f3df0bf3f7ac4d7"
3974407819,"No Distractions","Aiming this weapon for a very short period of time reduces flinch.","3f6534e7fd934e0ecfeb1cac9da9c97f"
3977735242,"Tracking Module","Adds tracking capability to rockets. Locks onto targets when aiming down sights.","e9a84062da4eecc07c85c55e70dd11fb"
3978468247,"Discord","Final blows with another weapon grant this weapon increased speed for aiming down sights, accuracy, and airborne effectiveness for a short time. When Discord is active, final blows refund ammo.","3112a65a875b759a21ab94b832d04279"
3983457027,"Aggressive Frame","Hard-hitting, high recoil. Increases rate of fire after kill.","5c4c7b8c580a97ede3981eceefb63540"
3987942396,"Envious Arsenal","Dealing damage with both other weapons before readying this weapon refills it from reserves.","234bcd9dc9f5e3ec850a8eac748afbde"
3993379141,"Deconstruct","Dealing sustained damage grants bonus damage against vehicles and constructs and refills ammo from reserves. Damage with Primary ammo or against constructs provides additional progress.

Constructs include barricades, turrets, Stasis crystals, and other objects created in the field.","91de2fd6a7756ba07d301a93e1e1cf29"
