"id","name","rarity_id","type_id","archetype_id","element_id","icon","barrel_set_id","magazine_set_id","first_column_set_id","second_column_set_id"
2779821308,"Brya's Love",5,14,1636108362,4,"64f9487a8ecfa5fe1362718152954457",2044988252,3985973594,4152024116,3801970428
2782325300,"Quickfang",5,18,1713206376,4,"05e475c998f7afc191b1aba4114de370",609981900,199,512184038,1935695218
2782325301,"Eternity's Edge",5,18,263649945,3,"db84dfbb8cc5045c401583367df23276",609981900,202,1327961157,3839622699
2782325302,"Crown-Splitter",5,18,836583820,4,"98a3ea161c6c591d523636bf83491997",609981900,205,427353656,99092784
2782847179,"Blasphemer",5,7,918679156,1,"ecf8dd2ef1247260ebc509143c90482f",2044988252,3906615109,869213442,1488176478
2792181427,"Tiebreaker",5,10,3468089894,3,"bbe709454ef8ed6358e26810cfaae0c1",639,640,120,
2800870005,"The Domino",5,12,1294026524,3,"77ddf981aa6abf01e4d62b0370884a20",2044988252,1942462581,1800157968,745467192
2806569825,"Naeem's Lance",5,12,878286503,7,"eb3209b52d9833cdd7d2cf462eb9fb20",2044988252,1088630078,1646773242,2458351878
2807687156,"Distant Tumulus",5,12,878286503,3,"a7c364617e9cd954da8bafc14817080a",2044988252,1088630078,2846307350,3722571042
2812100428,"Stay Frosty",5,13,1458010786,6,"b2ac997e6c6c18ba735d3202cbd41fc9",2044988252,811071122,2720970501,864541931
2812324400,"Parasite",6,23,1174163613,3,"0a71a14d8614d619a40649f09b28b466",302,1096,1097,284
2812324401,"Dead Messenger",6,23,2733244971,4,"0824b34bb37e0bb7c32b91adf6dcb79e",845,475,370,298
2812672356,"Vertical Orbit QSm",5,17,1294026524,1,"7a083e6226dcae04d43cd098320918b5",610,248,150,
2812672357,"Eulogy SI4",5,17,31057037,4,"3a2ddc603b338cd0dd3d636faeaf235a",448,245,158,
2814093983,"Cold Front",5,24,1525239159,1,"7cb838289b6d156068b3b9073b63f26b",2044988252,1942462581,3290789222,1942363378
2816212794,"Bad Juju",6,13,4004944400,1,"a7cc8a658f8196f13cdde9d72ca9945d",323,480,109,298
2817683783,"Optative",5,9,1322370662,4,"5a61698581ee51effba22757fa672038",2044988252,1942462581,320016255,3638251521
2817798849,"Hoosegow XE5837",5,10,1294026524,3,"91bcf1bcf93468f16b169d28b8e6f70b",3511466866,3314592680,1489891552,3625075761
2817949113,"The Defiant",5,9,1294026524,3,"4ef58bc16a9939f809415b965d682015",650,185,83,
2821430069,"Fortissimo-11",5,7,918679156,1,"928ce1e8cb47c3aae4631fd5429492bf",2044988252,3906615109,1078849932,1637656708
2821677368,"Embraced Identity",5,12,1294026524,4,"1b886d6a6bc3b028fe4d6e3deab434c7",2044988252,1088630078,1145489066,4224034358
2823644677,"Exuviae",5,9,2757685314,6,"8c835ad8140173010beb64947e646f88",2044988252,1942462581,1673632738,2017326206
2824241403,"Bad News XF4354",5,9,2757685314,1,"9317f8caffbc75c46fd6bff3c962cb39",1792722737,3985973594,146568745,763116609
2826850739,"Origin Story",5,6,1636108362,1,"ea16b1d2866b72aa523aff1f7515a79a",2044988252,811071122,1258658246,27802130
2827764482,"Path of Least Resistance",5,25,1294026524,2,"67a21e21a9b9e21e696a7ef61ea7974c",2044988252,3766361031,3079435683,1207582821
2828278545,"Song of Ir Yût",5,8,1294026524,2,"a6b444748bd7c8fc2e5cc1b33678cc7d",2044988252,811071122,3950379310,2574619018
2832639510,"Bug-Out Bag",5,24,1294026524,3,"466f580a98bafa9104c0c0981cf57f36",2044988252,811071122,413135859,724507509
2839600459,"Incisor (Adept)",5,25,1294026524,7,"e8319eafa66fda1dba885857b29358df",2044988252,3766361031,2133737112,3330811600
2842493170,"Sonata-48",4,14,1636108362,2,"f166d47577c7b13bd625598792539674",244,245,97,
2842493171,"Trax Dynia",4,14,1458010786,1,"cdaeb835143480dc5e6d004711e0d7c9",509,282,76,
2848549302,"Neoptolemus II",5,31,715195141,1,"6166bb0e31575c33021852ba5b48a61c",1255065294,2946399054,2417007833,2868965055
2850415209,"Judgment",5,9,1294026524,1,"038d5831a7c95696367a8894093d1c5d",110,111,80,
2850664015,"Trust",5,9,1322370662,3,"7c66564c131978aae4c3d11e025a4226",2044988252,1942462581,45043486,3567592634
2852052802,"Krait",5,6,878286503,6,"d48b478f3f1040adf3f549a455ae94c8",2044988252,811071122,1748847136,3557264072
2855157553,"A Sudden Death",5,7,3983457027,2,"c41b9fe80c157e104c32cfbfbb90a7b5",1187995957,3906615109,3488246166,1283547554
2856514843,"Syncopation-53",5,13,1294026524,6,"8fba4bb117d4a60d493cfad491ec2358",2044988252,811071122,374393294,3544974186
2856683562,"SUROS Regime",6,6,944506345,1,"42120a6f2e1f43dd7f67bedffc42d0d2",323,29,700,56
2857348871,"Honor's Edge",5,18,4172267910,2,"16c176622dfa89b9e79c068dedf4d53c",609981900,1391541006,3346978929,3786308519
2860172148,"Refrain-23",4,6,1294026524,4,"9e54807971256514a450410c2f5fafe3",488,483,125,
2860172149,"Cuboid ARu",4,6,1636108362,1,"08ccc9f2905f3ce8db43f39d95edf233",514,282,80,
2860172150,"Ros Lysis II",4,6,1294026524,1,"3cac8aa57ecfd3fa52d1f6baa5f1e895",513,464,122,
2860172151,"Sand Wasp-3au",4,6,878286503,4,"40dbadcf2e7dae3d38699dbbbfbe2573",512,374,122,
2869466318,"BrayTech Werewolf",5,6,1636108362,1,"ac890023b9363dd595a5af5f7ecf5e88",2044988252,811071122,3186916654,2617845130
2870169846,"Hailing Confusion",5,13,1294026524,1,"987ff5982ba87c077adb19df7930a947",2044988252,811071122,629743885,3187154211
2883484461,"Until Its Return",5,7,996573084,7,"22b89762c0df096a03f558161d9e01b7",1187995957,3609688353,240302820,643691052
2883684343,"Hung Jury SR4 (Adept)",5,14,1636108362,1,"b56991a5340ddc75700a682cdcea7b02",2044988252,1942462581,515480070,3516951378
2884596447,"The Supremacy",5,12,878286503,1,"5f33552daed1a8035a7e19c4bf858078",2044988252,811071122,2267674642,3991491822
2886339027,"Cataclysmic (Adept)",5,22,2057203855,3,"1743ef015a30466edce0d45460127552",2044988252,2515290978,3436507627,4198357949
2888266564,"Crisis Inverted",5,9,1294026524,2,"c1c24e84da1dd184662b3a16711ab7aa",2044988252,811071122,4180101541,239884875
2889501828,"The Slammer",5,18,263649945,6,"07f5f5cdb1486f9488c912540b1ea04b",609981900,1391541006,2716956548,3770473484
2890082420,"Briar's Contempt (Adept)",5,22,3530948111,3,"7eb3bab7f1ef21d75bc6f1f32fa68fbe",2044988252,2515290978,1021470628,1799006444
2891672170,"Xenoclast IV",5,7,1458010786,2,"aad8b413554205cd086c9b26140bccc5",1187995957,3906615109,1116835205,839265387
2891976012,"Future Imperfect",4,18,4172267910,3,"ceb46f3d4ba6626cadd78dfa25d5b4fb",269,503,200,
2891976013,"Rest for the Wicked",4,18,4172267910,4,"241241e7260095f4aac2e6d102dd1abd",542,543,178,
2896109856,"Archon's Thunder",5,8,1019291327,6,"14537cf28a79273dc67b77befdf72a88",2044988252,1942462581,4068032202,4116566806
2903592984,"Lionheart",4,6,1294026524,1,"1048d6ce9fb083a5a3e6cb120cdb1175",212,213,86,
2903592986,"Rebuke AX-GL",4,6,1294026524,1,"6222347e45729ba9c746b8c3b1e5a435",507,289,187,
2903592987,"Yellowjacket-3au",4,6,878286503,3,"76caba6f90761a87174f036b0cadb4d2",210,211,122,
2905188646,"Still Hunt",6,12,928399924,3,"b995885ef6216361e63a093896f75735",281,1379,1380,298
2907129556,"Sturm",6,9,507151084,1,"bb7af8675b1aed2eb4f4eb14aaec9946",53,289,307,308
2907129557,"Sunshot",6,9,4045839491,3,"f45a7d8e52bf0d88bbd43d4354878313",288,312,313,314
2909905776,"The Hero's Burden",5,24,1294026524,4,"6380c9254da4bf83d42092eba3d43981",81,82,83,
2910326942,"Wish-Keeper",6,31,214670074,7,"6b47d872840188bc913d6307fa537c3c",39640419,3110624571,1035163991,3045255993
2913577176,"Scavenger's Fate",5,7,895140517,4,"41497020e2e30f32aa02da997c2f6425",1187995957,3906615109,2098008285,596805875
2914913838,"Loaded Question (Adept)",5,11,1019291327,2,"b522cb04399d2e63fdc8e5c288ecca39",2044988252,2515290978,2801198821,3259465099
2919334548,"Imperial Decree",5,7,3983457027,1,"21f52e673f504d0b265c7bd5e6c8c99e",1187995957,3906615109,3967233734,195347820
2922749929,"Semiotician",5,10,1019291327,7,"ae42994280a44ba88125514edbb57eac",3511466866,3314592680,2820031726,1146404426
2928437919,"Basilisk",5,7,996573084,2,"40347d45ce58cf919e3f29bdf7f51f19",719,720,94,
2931957300,"Dream Breaker",5,11,1294026524,3,"76d28c45e392b1d3f94f6cdbbcae8f10",2044988252,2515290978,3785896921,1206254527
2932922810,"Pre Astyanax IV",5,31,715195141,3,"5da29afff3d090d23e3fe0123a7a022d",1255065294,2946399054,2673511976,1374787872
2936850733,"Harsh Language",4,23,474269988,2,"a28f0ab8ed6e01cae2190c6e9147a742",276,277,241,
2936850734,"Gareth-C",3,23,2353477480,4,"57852a0de406e554bc2cb26a35179f2a",273,506,,
2936850735,"Penumbra GSm",3,23,4130495068,2,"26668b87248168bc71ea5fc1ff21b78d",504,505,,
2943293195,"Deliverance (Adept)",5,11,1636108362,6,"541f69a657fedd37c46c2d0661f5cc77",2044988252,2515290978,2878518515,2442024565
2957367743,"Toil and Trouble",5,7,3983457027,1,"115ef9c0cdcc86324d953e0e6c46aa5b",1187995957,3906615109,1580656051,2171077051
2957542878,"Living Memory",5,9,1294026524,1,"45df560e6d7f5f7697230a5c2743d598",440,643,158,
2961807684,"The Wizened Rebuke",5,11,1019291327,2,"2279d1251e0be2f4f861545cc765063e",61,62,63,
2969415423,"Judgment",5,9,1294026524,6,"3853698380b99524ba6b074d7265f325",1792722737,1942462581,543584410,385529702
2972949637,"Koraxis's Distress",5,23,2353477480,7,"8e56438089daea61617b735abd64088a",3511466866,3359157611,4192365794,3666272126
2978226043,"Judgment of Kelgorath",5,33,1986105578,3,"b39435ee9222e753432df78ed31f91c4",3812324597,1741009086,1328064583,183675833
2988121501,"Out of Bounds",5,24,1458010786,2,"34d48b131353ccaa2ac6f137aa2165b4",2044988252,811071122,745682773,3635230267
2990047042,"Succession",5,12,3468089894,1,"86b418d0b9f753883931354137ede858",2044988252,1930697267,1858006555,2958308589
2993554824,"Adhortative",5,13,1294026524,3,"2b61e17753a2096718ef427bdf37b16e",2044988252,811071122,2226768966,469482898
3000847393,"Unforgiven",5,24,1525239159,4,"debbcf7175b5cc3e25d80f01f13a9e8d",2044988252,811071122,365623816,1438639936
3001205424,"Ecliptic Distaff",5,33,1316753551,4,"71dee67f9a2317c49dc057588be88687",1263,318,1264,1265
3005104939,"Frostmire's Hex",5,14,3364911712,2,"382dc146aafb19c9a9871b224c2ada4c",552,441,97,
3005879472,"Conjecture TSc",5,11,1019291327,2,"68600253aacfb5292beb74c752d8e5a3",214,576,241,
3005879473,"Crooked Fang-4fr",5,22,2057203855,4,"c71af8e590496e75a6b0501583b0d5b4",574,575,63,
3007479950,"Taraxippos",5,14,1458010786,7,"51a06334eae19ca1a2ecbcd869d7cba9",2044988252,3985973594,2578238320,3122538968
3009199534,"Tomorrow's Answer",5,10,1019291327,4,"eb4d2fb7a6ab84848dd149a1a9e6e229",3511466866,3314592680,1207682082,4150101438
3016891299,"Different Times",5,13,878286503,7,"d91283eef0ce0055dbbac4108262b356",2044988252,811071122,2140821954,1686775070
3019024381,"The Prophet (Adept)",5,14,3468089894,6,"e5fd447f22707a076cd7fbcdb5e3ddeb",2044988252,1942462581,1849345064,2838399776
3027844940,"Proelium FR3",5,11,878286503,3,"b426c33f9c24abcee198502818099e68",229394633,2515290978,3190361636,974450832
3027844941,"Erentil FR4",5,11,1019291327,4,"ce29bac4dcc15e648699fed9558152a0",229394633,2515290978,3190361636,974450832
3037520408,"Seventh Seraph Officer Revolver",5,9,1322370662,1,"a669efeb228647283891c18166eb88e5",2044988252,3985973594,903350103,3527094473
3040742682,"Nameless Midnight",5,14,1636108362,1,"32a6485fbc7f6d00f4f48eea7517d4ce",2433859750,3985973594,1907027830,3457573514
3044460004,"Iota Draconis",5,11,1019291327,3,"aa48186de4cf0826ec42e6a2e44d30a3",2044988252,2515290978,2150490983,3238616217
3055192515,"Timelines' Vertex",5,11,1294026524,3,"397159323a6b39ae40f2631df9b2b9ff",229394633,2515290978,3125115605,1016227003
3055790362,"Austringer",5,9,1294026524,1,"e905d8c17ef5ead5c6f9cd107b4b6f09",2044988252,811071122,2750499928,785215120
3067821200,"Heretic",5,10,3468089894,2,"11c64dd593413b7489406f06f90099ad",3511466866,3314592680,1867549695,3093455233
3075224551,"Threaded Needle",5,22,2057203855,4,"e0df639eada0df235be88d40962a3a3c",2044988252,2515290978,235668889,3406365311
3089417788,"MIDA Mini-Tool",5,24,2213377102,3,"fbd267e600a0ae6eb1096e7d4548779d",362,318,109,91
3089417789,"Riskrunner",6,24,2516532331,2,"0b7fa10956ee9f16899ce1838c3c0e31",365,289,366,298
3098328572,"The Recluse",5,24,1458010786,4,"812c3942bd922ec23d20665d903f0aaf",2044988252,811071122,2052033553,3507901831
3100452337,"Dreaded Venture",5,12,3468089894,1,"4a1516fe53f3fae58cd7499eb2a0d300",2044988252,3985973594,220906861,1579513213
3102421004,"Exalted Truth",5,9,1294026524,4,"725388a521bcfacb405597f725c2f676",2044988252,1942462581,4284734016,978576424
3103255595,"Jurassic Green",5,13,878286503,3,"2ab5f5a969229ae22f9925c773318b1a",2044988252,1942462581,1737179599,1489366225
3103325054,"Retrofit Escapade",5,8,878286503,4,"77a78edd73b7f6bfcf7d1c9a93a27979",2044988252,1942462581,3756086698,2461260598
3105930175,"Chain of Command",5,8,1294026524,6,"72cc31feed2b52845350aa1bd52cf506",365,374,1156,1157
3106557243,"PLUG ONE.1 (Adept)",5,11,1636108362,2,"1884abe8a3f35d92c858ddaa34853af1",2044988252,2515290978,4011737138,4185476302
3107853529,"Beloved",5,12,1294026524,3,"0458b8ce93e3fffe362514275dd395ef",2044988252,811071122,1196545279,887157889
3110377595,"Autumn Wind",5,13,878286503,1,"e4fb79a73d90e6b9a85a6681d241a22c",2044988252,811071122,3375733977,4266127039
3110698812,"Tarrabah",6,24,2540536653,3,"88ea7e35e14f29c4cda6588cb258333b",53,282,920,56
3116356268,"Spare Rations",5,9,1294026524,1,"cc0f1437ffbdfa779eba2fb1cb26e48e",2044988252,811071122,1051055941,1450310383
3117873459,"Exitus Mk.I",4,8,1294026524,4,"f289767b0c7777476b1e7ca462b0a8ac",346,282,1038,
3118061004,"Winterbite",6,33,1207608520,6,"fdc14f2b28c77f9627f0629fdb540b76",1247,318,1248,1249
3118061005,"Vexcalibur",6,33,2751656639,4,"735baec8c23ff1416ae6a8c72c729432",1609582181,2824664499,1154139006,2699239917
3121540812,"Final Warning",6,17,1903618525,7,"e8030d75835eaf1c9014f2d63338d518",323,464,1259,308
3123651616,"Forthcoming Deviance (Adept)",5,33,1956005708,4,"d3c2a59a1616f65a0dcbaf383950229e",3812324597,1741009086,182569134,1632906250
3125454907,"Loaded Question",5,11,1019291327,2,"8ed31fb8f06478487327cdb091b5c4cb",2044988252,2515290978,2801198821,3259465099
3138208275,"Liminal Vigil",5,17,3330548924,6,"fc58eadcd477da1a3e584ee363bb078e",2044988252,811071122,123373618,1316218062
3141979346,"D.A.R.C.I.",6,12,938999636,2,"eec16138c9fe69ff0b5d6c213e5cabb6",53,289,358,298
3141979347,"Borealis",6,12,3081173348,4,"5d7ff61746d3ce613b3bb3d4667e6d2a",28,289,354,56
3143732432,"False Promises",5,6,1019291327,1,"9687565cf78078e2277d8aeecae93c59",2044988252,811071122,523198413,2393358051
3163900678,"Swordbreaker",5,7,1458010786,7,"ba9f551c34fa8117141628d47d7d0c78",1187995957,3906615109,887226355,2554388341
3164743584,"Eye of Sol",5,12,1294026524,1,"0cf756959311a8a6ce9f4af10b5ef788",2044988252,1088630078,2601525410,1947350846
3165143747,"Whistler's Whim",5,31,2108556049,1,"e71abcebcbcf518f8615995f9c3fc890",1255065294,2946399054,53192729,1945327103
3165547384,"Memory Interdict",5,23,1294026524,4,"95bb0bc2d3d27899a12525de717b2a8f",3511466866,3359157611,84188288,1629049448
3166250992,"Allied Demand",5,17,1294026524,1,"f1f170ab479cdcfafe5080a4e833d7d5",2044988252,811071122,484069994,3788754422
3169616514,"Bite of the Fox",5,12,3468089894,1,"f84547846cfd94081ca9ad5766c07c2b",2044988252,3985973594,3451260000,290176800
3175851496,"Red Herring",5,10,1294026524,4,"1a1d84564db245c7fdf3f9bd5b75ef15",3511466866,3314592680,1232679315,2021958357
3183283212,"Wendigo GL3",5,23,1294026524,2,"1d4806ea94008c1f92b15621242c0657",3511466866,3359157611,1166221596,1500798804
3184681056,"Fractethyst",5,7,895140517,6,"9feb11833613f20e0e9bab915c4fa47a",1187995957,3906615109,4159087918,3134610826
3185293912,"Mos Ultima II",3,9,1294026524,1,"cafe0838907df281f7fd059820b11a86",479,480,,
3185293913,"One Earth",3,9,1294026524,1,"045b1a64a51efa4f5558101d7224fba0",478,374,,
3185293914,"Minuet-12",3,9,1294026524,3,"fb105f00d5b027881eea393c9340f7a8",482,483,,
3185293915,"Picayune Mk. 33",3,9,3468089894,1,"9664851cf02f0489ad622571100db380",481,282,,
3186018373,"Vision of Confluence",5,14,1636108362,3,"91164af10befddb76a53e50f5c1ee804",2044988252,811071122,3104307962,2535548422
3188460622,"Null Calamity 9",5,6,1294026524,4,"e71fda12719c54a1cc73967f49b0a0be",584,585,73,
3190698551,"Wishbringer",5,7,996573084,3,"6078a9b61e71fa33719ff23079977e42",712,713,83,
3193598749,"The Immortal (Adept)",5,24,3468089894,7,"3aa0f62f0d4ff16c80089676023f1f13",2044988252,811071122,1525981336,390216912
3197270240,"Found Verdict",5,7,3983457027,2,"1037e708755c7086c1ac467364ca4340",1187995957,3906615109,2546560645,2309736299
3199662972,"Eystein-D",5,13,1019291327,1,"cd44d2c9f75b9fc04cfe35db80ac0e87",757777645,811071122,1683355491,2536789209
3206190066,"Cold Front",5,24,1525239159,1,"991139dfc857c497b973f16df327d57a",2044988252,1942462581,223856897,2943349175
3211624072,"Multimach CCX",5,24,1458010786,1,"c2dc5dee3368836a8a0f30a301ca490f",2044988252,1942462581,1456446274,1221287326
3211806999,"Izanagi's Burden",6,12,1070100196,1,"8763caf9bfb147a41f3e34ec7eaf876b",288,312,852,284
3216383791,"Home for the Lost",5,9,2757685314,1,"6ae9868f767b6a25303636b2534b6568",579,128,120,
3216652511,"Reckless Endangerment",5,7,1458010786,1,"8ad4bf8073f313cddec7e02b6b3c72ed",458,496,1116,1117
3221722018,"Laser Painter",5,22,2057203855,7,"e3286429c9a7a058680c65f3d83280a6",2044988252,2515290978,497269775,1054132497
3222518097,"Anonymous Autumn",5,17,1458010786,3,"0f1b89f3ebbd3027fdf497828a53105e",3634374137,811071122,685737757,1210839935
3228096719,"Defiance of Yasmin",5,12,1294026524,1,"0d2362114689cf93a8cb8b9c0eac5097",2044988252,1930697267,2505566754,2355021758
3232203524,"Someday",5,7,895140517,1,"c2038b230b630289729b76f9eeb4b398",1187995957,3906615109,957323746,4177395326
3233390913,"Infinite Paths 8",5,13,1458010786,2,"bf50c3c728bf4575d8baed3ddb931bbc",2044988252,3985973594,4170764481,3545788535
3236112986,"Spare Rations",5,9,1294026524,1,"1a65db38cd29ed8a340a802642f7e641",2044988252,811071122,198121391,2482882673
3239754990,"Maxim XI",5,12,1294026524,4,"0f5a1b2e64e297863a2a082abc5e82df",259,385,67,
3240434620,"Something New",5,9,2757685314,6,"90560cc8fb656a7d61460de6e4343f80",2044988252,811071122,156537599,2144943745
3242168339,"Vouchsafe",5,14,1458010786,4,"873001b5ee5ed8c0175d88202cabd715",2044988252,3985973594,405566230,3738169730
3245493570,"Aisha's Embrace (Adept)",5,14,3920852688,4,"0e8fb04818325f3c4cee3222082994a5",2044988252,811071122,7997267,4211351701
3246523828,"Hadrian-A",3,23,2353477480,2,"67063aacbfbebce64e7ba6b3bdaf5c71",474,475,,
3246523829,"Resilient People",3,23,474269988,4,"5d6ec42397399a2ba7c63f2ecbd77f09",472,473,,
3246523831,"Para Torus I",3,23,1294026524,3,"5c22c79a3078b03f3b1053ac1c574355",476,477,,
3248429089,"Qullim's Terminus (Harrowed)",5,8,1019291327,6,"c449217d255f5b210037d069bde484b2",2044988252,1942462581,1798508805,3173260011
3250744600,"Warden's Law (Adept)",5,9,3923638944,1,"c56df90e6891210ec42ab7df3341ea65",2044988252,1942462581,3749493587,1599773845
3252697558,"Truthteller",5,23,474269988,4,"9fd7bbd6dfe47b35fb1bcf01f32a314c",396,397,120,
3256453690,"Crowning Duologue",5,10,3419274965,7,"de95ee4039865cb4c3e5cb4403d98fa0",3511466866,3314592680,596448597,2110578747
3257091166,"Half-Truths",5,18,4172267910,2,"e82059f93fa6f32f3fc5024d562df6d5",609981900,1391541006,3132177018,543467654
3257091167,"The Other Half",5,18,4172267910,4,"f730bec7be3701d9ccc902dfacc4fbd4",609981900,1391541006,2617535955,1091346453
3258665412,"Trinary System",5,11,1294026524,3,"ee2b303d8c368bb9b96bcd0322d40cbe",2044988252,2515290978,1611762389,1902515387
3260753130,"Ticuu's Divination",6,31,3239299468,3,"39ef1673136f2f463879a83a44f11b0d",1045,903,1046,
3262192268,"No Survivors",5,24,1525239159,3,"68e6dcff48514d8b331072aad550e923",2044988252,811071122,911555079,2427508857
3272713429,"Eye of Foresight",5,12,1294026524,4,"b6ebcc662023cbe851a9532079bdfbda",417,235,241,
3276304504,"Perfect Pitch",5,24,1636108362,3,"fcc70cc3dc941e73d3c3787f11a23e96",346,929,,
3281285075,"Posterity",5,9,1322370662,2,"90586409f639d65ee1c91fbce534aa81",2044988252,1942462581,262422820,4042582380
3284383335,"Euphony",6,22,3894668351,7,"fe16110003f0cc75145eed012458a667",365,335,1383,298
3285365666,"Jack Queen King 3",5,9,1294026524,2,"694f9c4a8e21f3c8daf2d8521ed1794b",588,589,76,
3285365667,"West of Sunfall 7",5,9,1322370662,1,"71f344a003e83d0879d641186a2c32d2",586,587,94,
3292795429,"Randy's Throwing Knife",5,14,3920852688,1,"88fbb9eaf27d7811bfaf030e55988eba",2044988252,811071122,2581678717,566848211
3293524502,"PLUG ONE.1",5,11,1636108362,2,"01f014d5268e10d5d99724effc63df66",2044988252,2515290978,4011737138,4185476302
3297863558,"Twilight Oath",5,12,878286503,3,"5baeb68f78976816e0ef47d02d5a33fb",2044988252,3985973594,3777843629,2419093799
3312073052,"A Single Clap",5,12,1294026524,3,"a4213e7be9ad3ca82baa9497fc3fc450",259,155,152,
3312073053,"Shepherd's Watch",5,12,1294026524,1,"33f1ad0d62716355acf8e0ac9ae151f1",258,79,80,
3312073054,"Show of Force",5,12,3468089894,2,"cb3010b6a7a494836f6952c234e766dd",261,213,70,
3312073055,"Widow's Bite",5,12,878286503,4,"974e392d68dfd9baf47d0cd1c1521eaf",260,235,170,
3319810952,"Husk of the Pit",2,6,878286503,1,"7f7761cf6e759f529ede770f11ddfd5c",365,,,
3319810953,"Eidolon Ally",5,6,878286503,1,"f7acb1f2b6d63796661c35f84d2b8fcc",365,483,861,1321
3325463374,"Thunderlord",6,8,4148158229,2,"4a08027f7b5752f84d183ecc61682c3e",281,282,836,837
3325744914,"Inaugural Address",5,13,1294026524,4,"1dd877d83de776e355ed666689845ba5",89,90,91,
3325778512,"A Fine Memorial",5,8,1294026524,2,"23085d9f1093d2f52431f0513e2d7443",2044988252,811071122,3158823829,936944507
3326850591,"The Long Walk",5,12,3468089894,3,"6e31e137816e45bc572f573392f355b1",2044988252,811071122,654885904,2089107512
3329842376,"Memory Interdict",5,23,1294026524,4,"95bb0bc2d3d27899a12525de717b2a8f",410,411,125,
3332125295,"Aisha's Care (Adept)",5,13,1634975868,7,"d65f2a211919e36bf234a2cbb4bc8eef",2044988252,811071122,1147105656,861666928
3334276332,"Vestian Dynasty",5,17,1636108362,2,"48a4691e0794ce71e6882dffd2257f85",792,423,91,97
3334276333,"Death by Scorn",5,17,3330548924,4,"4890e77aadf6ce34c785d1327cca9b1f",790,483,791,143
3335343363,"Tarantula",5,22,2057203855,2,"26e14672cecd7c19e33902dcd1c05db6",2044988252,2515290978,1568719527,1328104409
3336215727,"Martyr's Make",5,6,1294026524,2,"6a500249075f31091b71b076ba92e13b",379,79,187,
3337727085,"Malediction",5,9,2757685314,1,"8411eb16eb241431e2c54acae0513803",362,464,1314,1315
3341893443,"Funnelweb",5,24,1458010786,4,"d936e6dd748647d394afd71110f48b21",2044988252,1942462581,2561104513,775789111
3347946548,"The Eremite",5,11,1019291327,3,"a08c12dc21b61d4cde66cba81e9de52d",2044988252,2515290978,2952116588,2009618852
3354242550,"The Recluse",5,24,1458010786,4,"bd7df1d88868185e7499110de2d681b6",281,483,837,881
3355385170,"Silicon Neuroma",5,12,3468089894,1,"0c5f8ba587b0b3d9de740dda53890049",2044988252,811071122,1580759852,2856408420
3356526253,"Wishbringer",5,7,996573084,3,"6078a9b61e71fa33719ff23079977e42",1187995957,3609688353,2441658590,3264886039
3361694400,"Trax Arda II",3,14,1019291327,1,"81f44cab043261688935ec56ca3a18a0",491,282,,
3361694401,"Fare-Thee-Well",3,14,1458010786,1,"f701538d163ec3fd8a6819dcd7baf94b",490,485,,
3361694402,"Sea Scorpion-1sr",3,14,3364911712,2,"d20a78d8ca356a16686b1ec16feb4fea",493,29,,
3361694403,"Inverness-SR2",3,14,1636108362,1,"6319c8e86e574c57c092a88a0fb4af6a",492,289,,
3366545721,"Bequest",5,18,4172267910,2,"c51dd26c9db21b789afa7d24d96e39fa",609981900,1391541006,2007774514,968131534
3369545945,"Temporal Clause",5,8,878286503,4,"6259b7dba1d1c0897da675e58f456ec3",2044988252,811071122,1803180197,4196405067
3371017761,"Conditional Finality",6,7,3787406018,6,"c9b4d65adcdfcadde871e5961ce912fb",1255,318,1256,314
3371413056,"Death's Razor",5,18,263649945,4,"8b97dae4f5ae0e71b6271adfd478b8d7",609981900,202,3167141036,1053134308
3371413057,"Goldtusk",5,18,1713206376,2,"8735d9b7b4ca360356b704a752b3efb5",609981900,199,1162279549,700250835
3371413059,"Throne-Cleaver",5,18,836583820,3,"2c551c6b35d38608c0b6287e1ebe1ec0",609981900,205,1855384115,728800437
3376406418,"Right Side of Wrong",5,13,2874284214,3,"e6e027f804406bd6621467d21c92cdc5",1501822716,3985973594,4078477228,1070698894
3380742308,"Alone as a god",5,12,878286503,1,"52d2c74f0abbdc5c559822af9863af5e",98,99,67,
3381450498,"Indebted Kindness",5,17,2928496916,2,"352833d18ac3305cae2b0e026de06554",3511466866,1691965203,2972709493,2987716379
3383958216,"Harmony-21",4,24,1294026524,2,"b6a2da899a8111e681268c0973c0525f",541,485,158,
3383958217,"Furina-2mg",4,24,1458010786,4,"050ab4f54b5df91ce01b5ae6471e18ee",540,29,67,
3383958218,"Philippis-B",4,24,1636108362,1,"5a5fb921b5252ee0213ac5aaca098df1",539,312,122,
3383958219,"Protostar CSu",4,24,1294026524,1,"a5c064f499040c216df5a76ca66d12e1",538,485,80,
3385326721,"Reckless Oracle",5,6,878286503,4,"af58615844b44293f5911ccaae913804",2044988252,2135001,3815595930,665521254
3388655311,"Tyranny of Heaven",5,31,2108556049,3,"b4d39e31c777026b40e6acf2f7c6f720",1255065294,4000488965,1612887098,30473798
3393130645,"Positive Outlook",5,6,1636108362,4,"3940b6675659936b426dd2cca7226086",642,208,91,
3393519051,"Perfect Paradox",5,7,996573084,1,"fb27afcf6cb34ca3ef2540af6b87c034",1187995957,3609688353,1732785247,1853975073
3400256755,"Zephyr",5,18,4172267910,6,"083bc649a7f8f0a2caf1c44bafbc5ebb",609981900,1391541006,2976924046,4165691434
